14076,39,8860,AZ.16/10,AZ.16/10,84,33,1,1,95199,0
14076,39,8860,AZ.16/12,AZ.16/12,84,33,1,1,95200,0
14076,39,8860,AZ.16/16,AZ.16/16,84,33,1,1,95202,0
14076,39,8860,AZ.16/18,AZ.16/18,84,33,1,1,95203,0
14076,39,8860,AZ.16/20,AZ.16/20,84,33,1,1,95204,0
14076,39,8860,AZ.16/26,AZ.16/26,84,33,1,1,95207,0
14076,39,8860,AZ.16/28,AZ.16/28,84,33,1,1,95208,0
14076,39,8860,AZ.16/30,AZ.16/30,84,33,1,1,95209,0
14076,39,8860,AZ.16/32,AZ.16/32,84,33,1,1,95210,0
14076,39,8860,AZ.16/36,AZ.16/36,84,33,1,1,95212,0
14076,39,8860,AZ.16/38,AZ.16/38,84,33,1,1,95213,0
14081,39,8861,AZ.12/03,AZ.12/03,90,36,1,1,95253,0
14081,39,8861,AZ.12/05,AZ.12/05,90,36,1,1,95254,0
14081,39,8861,AZ.12/07,AZ.12/07,90,36,1,1,95255,0
14081,39,8861,AZ.12/09,AZ.12/09,90,36,1,1,95256,0
14081,39,8861,AZ.12/11,AZ.12/11,90,36,1,1,95257,0
14081,39,8861,AZ.12/15,AZ.12/15,90,36,1,1,95259,0
14081,39,8861,AZ.12/17,AZ.12/17,90,36,1,1,95260,0
14081,39,8861,AZ.12/19,AZ.12/19,90,36,1,1,95261,0
14081,39,8861,AZ.12/21,AZ.12/21,90,36,1,1,95262,0
14081,39,8861,AZ.12/23,AZ.12/23,90,36,1,1,95263,0
14081,39,8861,AZ.12/25,AZ.12/25,90,36,1,1,95264,0
14081,39,8861,AZ.12/27,AZ.12/27,90,36,1,1,95265,0
14081,39,8861,AZ.12/29,AZ.12/29,90,36,1,1,95266,0
14081,39,8861,AZ.12/33,AZ.12/33,90,36,1,1,95268,0
14081,39,8861,AZ.12/35,AZ.12/35,90,36,1,1,95269,0
14081,39,8861,AZ.12/37,AZ.12/37,90,36,1,1,95270,0
