no_voucher,dpp,ppn,pph
143/SPK/EST/17.01,163689384,0,4092235
134/SPK/EST/17.01,8643539,0,216088
066/SPK/EST/17.09,3900000,0,97500
176/SBM/1/RMH/16.06,37895833,3789583,757917
035/SBM/RMH/17.06,103970333,10397033,2079407
135/SBM/KSL/17.01,5800000,0,348000
126/SBM/RMH/17.01,39254250,3925425,785085
161/SPK/EST/CG/17.01,14512200,0,362805
128/SPK/EST/17.01,36229900,0,1449196
155/SBM/RMH/17.01,48614088,0,1944564
127/SBM/ME/17.02,18922117,1892212,378442
136/SPK/EST/17.01,19350000,1935000,774000
122/SBM/TMN/17.03,4665600,466560,186624
077/SPK/EST/17.05,107243296,10724330,4289732
079/SPK/FP/17.05,10095000,1009500,403800
090/SPK/EST/17.03,15226000,0,0
090/SPK/EST/17.03,15226000,0,0
121/SPK/EST/17.03,23400000,2340000,468000
026/SPK/EST/17.09,72727273,7272727,1454545
144/SBM/KSL/17.01,6700000,0,402000
002/SPK/EST/17.09,1347500,134750,26950
099/SPK/EST/17.03,15237000,1523700,304740
099/SPK/EST/17.03,15237000,1523700,304740
148/SBM/Prom/17.01,90000000,9000000,1800000
VOUCHER 17-0010,12401291,0,310032
018/SBM/ME/17.02,19537375,1953738,781495
018/SBM/ME/17.02,19537375,1953738,781495
088/SBM/RMH/17.04,191766240,19176624,3835325
078/SPK/EST/17.05,110500000,11050000,2210000
151/SBM/TMN/17.01,15852600,1585260,634104
131/SBM/PRS/17.01,24320000,0,972800
109/SBM/ME/17.02,15000000,1500000,300000
137/SBM/ME/17.01,9920000,992000,198400
066/SPK/EST/17.10,3900000,0,97500
086/SBM/RMH/17.02,41839000,4183900,836780
055/SBM/RMH/17.03,124530488,12453049,2490610
096/SBM/RMH/17.03,34545455,3454545,690909
095/SPK/EST/17.03,16700000,1670000,334000
095/SPK/EST/17.03,16700000,1670000,334000
132/SBM/TMN/17.01,53387727,5338773,2135509
132/SBM/TMN/17.01,53387727,5338773,2135509
132/SBM/TMN/17.01,53387727,5338773,2135509
119/SBM/RMH/17.02,156258050,15625805,6250322
162/SPK/EST/17.01,8626000,862600,345040
146/SPK/EST/17.01,10366854,1036685,414674
147/SPK/EST/17.01,29292240,2929224,1171690
154/SBM/RMH/17.01,121822406,12182241,4872896
149/SPK/EST/17.01,36340905,3634091,1453636
012/SBM/RMH/13.08,7547902,754790,150958
012/SBM/RMH/13.08,7547902,754790,150958
067/SBM/RMH/17.04,138685750,13868575,2773715
084/SBM/RMH/17.04,40152795,4015280,803056
148/SBM/Prom/17.02,90000000,9000000,1800000
043/SBM/PRS/17.02,3252500,325250,130100
026/SPK/EST/17.10,72727273,7272727,1454545
121/SPK/EST/17.04,23400000,2340000,468000
010/SBM/RMH/15.09,7316539,731654,146331
010/SBM/RMH/15.09,7316539,731654,146331
150/SBM/RMH/15.09,5656696,565670,113134
150/SBM/RMH/15.09,5656696,565670,113134
068/RMH/17.05 VOUCHE,120180355,12018035,2403607
167/PK/EST/17.01,14815683,1481568,592627
169/SBM/RMH/16.09,65800065,6580007,1316001
169/SBM/RMH/16.09,65800065,6580007,1316001
169/SBM/RMH/16.09,65800065,6580007,1316001
169/SBM/RMH/16.09,65800065,6580007,1316001
169/SBM/RMH/16.09,65800065,6580007,1316001
169/SBM/RMH/16.09,65800065,6580007,1316001
169/SBM/RMH/16.09,65800065,6580007,1316001
155/SBM/RMH/17.02,83456529,0,3338261
020/SBM/PRS/17.03,28647143,2864714,572943
020/SBM/PRS/17.03,28647143,2864714,572943
020/SBM/PRS/17.03,28647143,2864714,572943
020/SBM/PRS/17.03,28647143,2864714,572943
156/SBM/PRS/17.01,38070300,3807030,761406
152/SBM/RMH/17.01,135226048,13522605,2704521
163/SBM/PRS/17.01,588796605,58879660,11775932
142/SPK/EST/17.02,41936100,0,1048402
166/SBM/PRS/17.01,26000000,0,1040000
044/SBM/TMN/17.02,4600000,460000,92000
150/SBM/KSL/17.01,2900000,0,174000
051/SPK/FP/17.08,17200000,1720000,344000
164/SBM/PRS/17.01,46066536,4606654,921331
164/SBM/PRS/17.01,46066536,4606654,921331
099/SPK/EST/17.04,15416000,1541600,308320
099/SPK/EST/17.04,15416000,1541600,308320
077/SPK/EST/17.06,107243294,10724329,4289732
177/SBM/RMH/17.01,42283688,4228369,845674
176/SBM/RMH/17.01,126851065,12685106,2537021
122/SBM/TMN/17.04,4665600,466560,186624
079/SPK/FP/17.06,10095000,1009500,403800
073/SPK/FP/17.02,815365,0,32615
078/SPK/EST/17.06,110500000,11050000,2210000
090/SPK/EST/17.04,16666000,0,0
090/SPK/EST/17.04,16666000,0,0
VOUCHER 17-0011,65212770,6521277,1304255
066/SPK/EST/17.11,3900000,0,97500
VOUCHER 17-0012,50939849,5093985,1018797
VOUCHER 17-0012,50939849,5093985,1018797
VOUCHER 17-0012,50939849,5093985,1018797
VOUCHER 17-0012,50939849,5093985,1018797
VOUCHER 17-0012,50939849,5093985,1018797
VOUCHER 17-0012,50939849,5093985,1018797
095/SPK/EST/17.04,18291000,1829100,365820
095/SPK/EST/17.04,18291000,1829100,365820
173/SPK/EST/17.01,6000000,0,240000
213/SBM/PRS/16.03,118882390,11888239,4755296
213/SBM/PRS/16.03,118882390,11888239,4755296
213/SBM/PRS/16.03,118882390,11888239,4755296
213/SBM/PRS/16.03,118882390,11888239,4755296
088/SBM/RMH/17.05,187207380,18720738,3744148
185/SPK/EST/17.01,5000000,0,200000
167/SPK/EST/17.01,32100647,3210065,1284026
153/SBM/RMH/17.01,44406818,4440682,888136
035/SBM/RMH/17.07,60014782,6001478,1200296
002/SPK/EST/17.10,1347500,134750,26950
066/SPK/EST/17.12,3900000,0,97500
138/SBM/RMH/16.09,248960665,24896067,7468820
138/SBM/RMH/16.09,248960665,24896067,7468820
138/SBM/RMH/16.09,248960665,24896067,7468820
216/SBM/RMH/16.06,128912150,12891215,3867364
216/SBM/RMH/16.06,128912150,12891215,3867364
216/SBM/RMH/16.06,128912150,12891215,3867364
265/SBM/RMH/13.12,11406000,1140600,342180
265/SBM/RMH/13.12,11406000,1140600,342180
265/SBM/RMH/13.12,11406000,1140600,342180
265/SBM/RMH/13.12,11406000,1140600,342180
265/SBM/RMH/13.12,11406000,1140600,342180
265/SBM/RMH/13.12,11406000,1140600,342180
265/SBM/RMH/13.12,11406000,1140600,342180
390/SBM/RMH/13.11,21283033,2128303,638491
390/SBM/RMH/13.11,21283033,2128303,638491
385/SPK/RMH/13.11,38304000,3830400,1149120
285/SBM/RMH/13.11,26429556,2642956,792887
285/SBM/RMH/13.11,26429556,2642956,792887
285/SBM/RMH/13.11,26429556,2642956,792887
285/SBM/RMH/13.11,26429556,2642956,792887
285/SBM/RMH/13.11,26429556,2642956,792887
285/SBM/RMH/13.11,26429556,2642956,792887
204/SBM/RMH/13.10,13429806,1342981,402894
204/SBM/RMH/13.10,13429806,1342981,402894
204/SBM/RMH/13.10,13429806,1342981,402894
036/SBM/RMH/13.12,19077421,1907742,572323
133/SBM/RMH/13.10,4800939,480094,144028
133/SBM/RMH/13.10,4800939,480094,144028
100/SBM/RMH/13.12,14395774,1439577,431873
100/SBM/RMH/13.12,14395774,1439577,431873
163/SBM/RMH/16.08,3845600,384560,115368
163/SBM/RMH/16.08,3845600,384560,115368
175/SBM/RMH/16.08,10894752,1089475,326843
175/SBM/RMH/16.08,10894752,1089475,326843
147/SBM/RMH/16.10,16319581,1631958,489587
147/SBM/RMH/16.10,16319581,1631958,489587
215/SBM/RMH/16.07,41720960,4172096,1251629
215/SBM/RMH/16.07,41720960,4172096,1251629
215/SBM/RMH/16.07,41720960,4172096,1251629
003/SBM/RMH/17.07,33860328,3386033,1015810
003/SBM/RMH/17.07,33860328,3386033,1015810
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
145/SBM/RMH/14.10,25622567,2562257,768677
153/SBM/RMH/14.009,64846676,6484668,1945400
153/SBM/RMH/14.009,64846676,6484668,1945400
153/SBM/RMH/14.009,64846676,6484668,1945400
153/SBM/RMH/14.009,64846676,6484668,1945400
027/SBM/RMH/16.09,92634634,9263463,2779039
027/SBM/RMH/16.09,92634634,9263463,2779039
065/SBM/RMH/16.09,32883300,3288330,657666
114/SPK/EST/17.03,148256808,14825681,774530
099/SPK/EST/17.05,13206000,1320600,264120
099/SPK/EST/17.05,13206000,1320600,264120
090/SPK/EST/17.05,13577000,0,0
090/SPK/EST/17.05,13577000,0,0
002/SPK/EST/17.11,1347500,134750,26950
122/SBM/TMN/17.05,4665600,466560,186624
171/SBM/PRS/17.01,162857550,16285755,4885726
196/SPK/EST/17.01,107243296,10724330,4289732
107/SPK/EST/16.02,5612475,561248,112250
168/SPK/EST/16.02,7156235,715624,143125
067/SBM/RMH/17.05,152508250,15250825,3050165
126/SBM/RMH/17.02,93677651,9367765,1873553
051/SPK/FP/17.09,17200000,1720000,344000
223/SBM/PRS/15.02,11558364,1155836,231167
078/SPK/EST/16.02,8629812,862981,172596
105/SBM/PRS/16.06,107200000,10720000,2144000
162/SBM/PRS/16.02,3772840,377284,75457
162/SBM/PRS/16.02,3772840,377284,75457
188/SBM/PRS/16.04,43131591,4313159,862632
188/SBM/PRS/16.04,43131591,4313159,862632
010/SBM/PRS/17.02,10487175,1048718,209744
221/SBM/PRS/16.02,4520750,452075,90415
146/SBM/PRS/15.05,23014136,2301414,460283
146/SBM/PRS/15.05,23014136,2301414,460283
203/SBM/PRS/15.02,3226227,322623,64525
084/SBM/PRS/15.05,9691591,969159,193832
084/SBM/PRS/15.05,9691591,969159,193832
187/SBM/PRS/15.05,45916773,4591677,918335
187/SBM/PRS/15.05,45916773,4591677,918335
174/SBM/ME/17.01,26129000,2612900,522580
175/SBM/ME/17.01,10514500,1051450,210290
,7200000,720000,144000
,800000,80000,16000
110/SPK/EST/17.02,7200000,720000,144000
182/SPK/EST/17.01,3900000,0,97500
155/SBM/RMH/17.03,19860719,0,794429
186/SPK/EST/17.01,5091159,0,127279
069/SBM/PRS/17.02,1748700,0,69948
095/SPK/EST/17.05,15597000,1559700,311940
095/SPK/EST/17.05,15597000,1559700,311940
153/SBM/RMH/17.02,67809211,6780921,1356184
192/SPK/EST/17.01,9975000,997500,399000
194/SPK/EST/17.01,4750000,475000,190000
197/SPK/EST/17.01,110500000,11050000,4420000
178/SBM/RMH/17.01,201647933,20164793,8065917
178/SBM/RMH/17.01,201647933,20164793,8065917
152/SBM/RMH/17.02,219593579,21959358,4391872
088/SBM/RMH/17.06,122942160,12294216,2458843
067/SBM/RMH/17.06,134654188,13465419,2693084
126/SBM/RMH/17.03,47086781,4708678,941736
182/SPK/EST/17.02,3900000,0,97500
184/SBM/RMH/17.01,42213916,4221392,844278
189/SBM/RMH/17.01,76638955,7663895,1532779
191/SBM/RMH/17.01,42213916,4221392,844278
188/SBM/KSL/17.01,17200000,0,1032000
179/SBM/PRS/17.01,143688926,14368893,5747557
179/SBM/PRS/17.01,143688926,14368893,5747557
026/SPK/EST/17.11,72727273,7272727,1454545
121/SPK/EST/17.05,23400000,2340000,468000
068/RMH/17.06 VOUCHE,106232196,10623220,2124644
017/SPK/EST/18.01,6718805,671881,268752
015/SPK/FP/18.01,10095000,1009500,403800
154/SBM/RMH/17.02,283092480,28309248,11323699
112/SBM/PRS/17.01,59799258,5979926,1195985
112/SBM/PRS/17.01,59799258,5979926,1195985
112/SBM/PRS/17.01,59799258,5979926,1195985
112/SBM/PRS/17.01,59799258,5979926,1195985
112/SBM/PRS/17.01,59799258,5979926,1195985
112/SBM/PRS/17.01,59799258,5979926,1195985
039/SPK/EST/17.02,2350000,235000,47000
076/SBM/KSL/17.04,25000000,2500000,500000
195/SPK/EST/17.01,12415717,0,310393
138/SBM/RMH/16.10,706610,70661,21198
138/SBM/RMH/16.10,706610,70661,21198
147/SBM/RMH/16.11,332500,33250,9975
147/SBM/RMH/16.11,332500,33250,9975
216/SBM/RMH/16.07,420280,42028,12608
216/SBM/RMH/16.07,420280,42028,12608
004/SPK/EST/18.01,20993629,0,629809
182/SPK/EST/17.03,3900000,0,97500
007/SBM/RMH/18.01,55886610,5588661,1117732
008/SBM/RMH/18.01,118500000,11850000,2370000
051/SPK/FP/17.10,17200000,1720000,344000
183/SBM/RMH/17.01,54669283,5466928,1093386
029/SBM/RMH/17.04,86627998,8662800,1732560
029/SBM/RMH/17.04,86627998,8662800,1732560
037/SBM/RMH/17.05,264708000,26470800,5294160
096/SBM/RMH/17.04,56136364,5613636,1122727
096/SBM/RMH/17.04,56136364,5613636,1122727
096/SBM/RMH/17.04,56136364,5613636,1122727
053/SBM/RMH/17.04,104918000,10491800,2098360
053/SBM/RMH/17.04,104918000,10491800,2098360
053/SBM/RMH/17.04,104918000,10491800,2098360
VOUCHER 17-168.02,104123056,10412306,2082461
178/SBM/RMH/17.02,110804341,11080434,4432174
119/SBM/RMH/17.03,116927900,11692790,4677116
090/SPK/EST/17.06,15534000,0,0
090/SPK/EST/17.06,15534000,0,0
099/SPK/EST/17.06,14794000,1479400,295880
099/SPK/EST/17.06,14794000,1479400,295880
095/SPK/EST/17.06,17364000,1736400,347280
095/SPK/EST/17.06,17364000,1736400,347280
158/SBM/PRS/17.01,126484025,12648402,2529680
158/SBM/PRS/17.01,126484025,12648402,2529680
160/SBM/PRS/17.01,45765681,4576568,915314
160/SBM/PRS/17.01,45765681,4576568,915314
001/SPK/FP/18.01,16150000,0,646000
121/SPK/EST/17.06,23400000,2340000,468000
026/SPK/EST/17.12,72727273,7272727,1454545
VOUCHER 18-0002,5450000,0,327000
136/SPK/EST/17.02,21500000,2150000,860000
034/SBM/PRS/17.03,3830900,383090,153236
174/SBM/ME/17.02,23516100,2351610,470322
197/SPK/EST/17.02,110500000,11050000,4420000
016/SPK/EST/18.01,38974359,0,974359
196/SPK/EST/17.02,107243296,10724330,4289732
015/SPK/FP/18.02,10095000,1009500,403800
122/SBM/TMN/17.06,4665600,466560,186624
003/SBM/TMN/18.01,4250000,425000,170000
006/SPK/EST/18.01,18463250,0,461581
023/SPK/EST/18.01,14358974,0,358974
023/SPK/EST/18.01,14358974,0,358974
009/SBM/PRS/18.01,14994845,0,449845
009/SBM/PRS/18.01,14994845,0,449845
068/RMH/17.07 VOUCHE,98768046,9876805,1975361
092/SPK/EST/17.02,23154619,2315462,926185
092/SPK/EST/17.02,23154619,2315462,926185
092/SPK/EST/17.02,23154619,2315462,926185
092/SPK/EST/17.02,23154619,2315462,926185
007/SBM/RMH/18.02,56067310,5606731,1121346
182/SPK/EST/17.04,3900000,0,97500
176/SBM/RMH/17.02,154656818,15465682,3093136
177/SBM/RMH/17.02,51177357,5117736,1023547
016/SPK/EST/18.02,3800000,0,95000
198/SBM/RMH/17.01,84427833,8442783,1688557
002/SBM/RMH/18.01,48546004,4854600,970920
014/SBM/RMH/18.01,113838529,11383853,2276771
231/SBM/ME/15.03,28500000,2850000,1140000
231/SBM/ME/15.03,28500000,2850000,1140000
231/SBM/ME/15.03,28500000,2850000,1140000
231/SBM/ME/15.03,28500000,2850000,1140000
180/SBM/PRS/17.01,23137032,2313703,462741
VOUCHER 18-0003,26068864,2606886,521377
183/SBM/RMH/17.02,118450114,11845011,2369002
030/SBM/RMH/18.01,63091470,6309147,1261829
139/SPK/EST/17.02,3333311,333331,133332
139/SPK/EST/17.02,3333311,333331,133332
139/SPK/EST/17.02,3333311,333331,133332
013/SBM/RMH/18.01,37500000,3750000,750000
106/SBM/ME/17.02,470900,47090,18836
110/SPK/EST/17.03,800000,80000,16000
152/SBM/RMH/17.03,153729478,15372948,3074590
027/SPK/EST/18.01,6057000,0,23750
190/SBM/RMH/17.01,223650000,22365000,4473000
033/SBM/ME/18.01,5123212,512321,44524
032/SBM/ME/18.01,15793662,1579366,122198
115/SBM/PRS/17.03,3556102,355610,142244
115/SBM/PRS/17.03,3556102,355610,142244
115/SBM/PRS/17.03,3556102,355610,142244
115/SBM/PRS/17.03,3556102,355610,142244
204/SBM/RMH/16.08,15182217,1518222,303644
204/SBM/RMH/16.08,15182217,1518222,303644
204/SBM/RMH/16.08,15182217,1518222,303644
019/SPK/EST/.01,15484000,0,0
019/SPK/EST/.01,15484000,0,0
037/SBM/PRS/18.01,12117175,0,484687
041/SBM/RMH/18.01,193745455,19374545,3874909
197/SPK/EST/17.03,110500000,11050000,2210000
043/SPK/GLG/18.01,76363636,7636364,1527273
121/SPK/EST/17.07,23400000,2340000,468000
020/SPK/EST/18.01,16039000,1603900,320780
020/SPK/EST/18.01,16039000,1603900,320780
011/SBM/TMN/18.01,4665600,466560,186624
196/SPK/EST/17.03,107243296,10724330,4289732
015/SPK/FP/18.03,10095000,1009500,403800
126/SBM/RMH/17.04,31225447,3122545,624509
029/SBM/RMH/18.01,40050000,4005000,801000
021/SPK/EST/18.01,17988000,1798800,359760
021/SPK/EST/18.01,17988000,1798800,359760
167/PK/EST/17.02,11424106,1142411,456964
167/PK/EST/17.02,11424106,1142411,456964
167/PK/EST/17.02,11424106,1142411,456964
167/PK/EST/17.02,11424106,1142411,456964
017/SPK/EST/18.02,12949204,1294920,517968
017/SPK/EST/18.02,12949204,1294920,517968
017/SPK/EST/18.02,12949204,1294920,517968
005/SPK/EST/18.01,14725000,0,368125
056/SBM/PROM/18.01,4300000,0,14000
193/SPK/FP/17.01,2695000,269500,53900
193/SPK/FP/17.01,2695000,269500,53900
040/SBM/PRS/18.01,23659794,0,709794
040/SBM/PRS/18.01,23659794,0,709794
038/SPK/EST/18.01,3335052,0,100052
051/SPK/FP/17.11,17200000,1720000,344000
053/SPK/FP/18.01,9165307,0,366612
191/SBM/RMH/17.02,67917548,6791755,1358351
184/SBM/RMH/17.02,61316559,6131656,1226331
189/SBM/RMH/17.02,111581720,11158172,2231634
119/SBM/RMH/17.04,103644050,10364405,4145762
002/SBM/RMH/18.02,133521414,13352141,2670428
026/SBM/ME/18.01,12485000,1248500,249700
049/SPK/EST/18.01,6000000,0,150000
042/SPK/EST/18.01,3850000,0,96250
055/SPK/EST/18.01,12712200,0,37500
013/SBM/RMH/18.02,28976250,2897625,579525
114/SPK/EST/17.04,86662272,8666227,410147
114/SPK/EST/17.04,86662272,8666227,410147
114/SPK/EST/17.04,86662272,8666227,410147
114/SPK/EST/17.04,86662272,8666227,410147
114/SPK/EST/17.04,86662272,8666227,410147
008/SBM/RMH/18.02,159185000,15918500,3183700
041/SBM/RMH/18.02,159278138,15927814,3185563
015/SBM/ME/17.02,31590264,3159026,1263611
165/SBM/PRS/17.01,23940000,2394000,478800
165/SBM/PRS/17.01,23940000,2394000,478800
233/SBM/ME/15.05,5300000,530000,106000
023/SBM/ME/17.05,41393070,4139307,827861
023/SBM/ME/17.05,41393070,4139307,827861
231/SBM/ME/15.04,3750000,375000,150000
060/SBM/ME/16.04,19875000,1987500,397500
179/SBM/PRS/17.02,153973476,15397348,6158939
060/SBM/KSL/18.01,31345776,3134578,626916
051/SPK/EST/18.01,29791671,0,1191667
061/SPK/EST/18.01,8983742,0,359350
VOUCHER 18-0004,9264200,0,231605
VOUCHER 18-0004,9264200,0,231605
088/SBM/RMH/17.07,283531680,28353168,5670634
176/SBM/RMH/17.03,104119354,10411935,2082387
177/SBM/RMH/17.03,29404077,2940408,588082
055/SBM/RMH/17.04,39325417,3932542,786508
024/SPK/EST/18.01,12864583,1286458,514583
024/SPK/EST/18.01,12864583,1286458,514583
197/SPK/EST/17.04,110500000,11050000,2210000
VOUCHER 18-0005,27265000,0,1090600
VOUCHER 18-0005,27265000,0,1090600
059/SPK/EST/18.01,13490000,0,539600
043/SPK/GLG/18.02,76363636,7636364,1527273
121/SPK/EST/17.08,23400000,2340000,468000
051/SPK/FP/17.12,17200000,1720000,344000
011/SBM/TMN/18.02,4665600,466560,186624
015/SPK/FP/18.04,10095000,1009500,403800
196/SPK/EST/17.04,107243296,10724330,4289732
052/SBM/ME/18.01,21600000,2160000,432000
062/SPK/EST/18.01,24046875,0,961875
062/SPK/EST/18.01,24046875,0,961875
045/SPK/FP/18.01,2400000,0,60000
074/SBM/RMH/18.01,169134753,16913475,3382695
069/SBM/PRS/18.01,28932990,0,867990
135/SBM/RMH/15.07,13549858,1354986,270997
135/SBM/RMH/15.07,13549858,1354986,270997
135/SBM/RMH/15.07,13549858,1354986,270997
135/SBM/RMH/15.07,13549858,1354986,270997
135/SBM/RMH/15.07,13549858,1354986,270997
190/SBM/RMH/17.02,229614000,22961400,4592280
152/SBM/RMH/17.04,138998854,13899885,2779977
126/SBM/RMH/17.05,21455065,2145506,429101
029/SBM/RMH/18.02,77187030,7718703,1543741
002/SBM/RMH/18.03,88956830,8895683,1779137
039/SBM/PRS/18.01,45000000,4500000,900000
191/SBM/RMH/17.03,100731269,10073127,2014625
184/SBM/RMH/17.03,103910117,10391012,2078202
189/SBM/RMH/17.03,67186306,6718631,1343726
036/SBM/Prom/18.01,22000000,2200000,440000
VOUCHER 18-0006,19000000,1900000,380000
020/SPK/EST/18.02,15604000,1560400,312080
020/SPK/EST/18.02,15604000,1560400,312080
021/SPK/EST/18.02,18010000,1801000,360200
021/SPK/EST/18.02,18010000,1801000,360200
049/SPK/EST/18.02,2400000,0,60000
047/SBM/RMH/18.01,116018182,11601818,2320364
060/SBM/KSL/18.02,19591110,1959111,391822
120/SBM/RMH/16.09,25078143,2507814,1003126
058/SBM/PROM/18.01,32427450,0,810686
058/SBM/PROM/18.01,32427450,0,810686
058/SBM/PROM/18.01,32427450,0,810686
058/SBM/PROM/18.01,32427450,0,810686
193/SPK/FP/17.02,1347500,134750,26950
072/SBM/RMH/16.08,23991765,2399176,959671
221/SBM/RMH/15.11,15781818,1578182,631273
041/SBM/RMH/18.03,188843695,18884369,3776874
032/SBM/ME/18.02,15793662,1579366,315873
127/SBM/ME/17.03,7568847,756885,151377
019/SPK/EST/.02,15025000,0,601000
019/SPK/EST/.02,15025000,0,601000
175/SBM/ME/17.02,9463050,946305,189261
079/SBM/RMH/18.01,118500000,11850000,4740000
153/SBM/RMH/17.03,101528789,10152879,2030576
142/SPK/EST/17.03,58863911,0,1471598
142/SPK/EST/17.03,58863911,0,1471598
142/SPK/EST/17.03,58863911,0,1471598
092/SPK/EST/18.01,4500000,0,25000
044/SBM/PROM/18.01,60944400,0,1523610
044/SBM/PROM/18.01,60944400,0,1523610
044/SBM/PROM/18.01,60944400,0,1523610
044/SBM/PROM/18.01,60944400,0,1523610
066/SPK/EST/18.01,10925000,0,273125
066/SPK/EST/18.01,10925000,0,273125
065/SBM/KSL/18.01,14500000,0,870000
197/SPK/EST/17.05,110500000,11050000,2210000
091/SBM/PRS/18.01,11576923,0,289423
091/SBM/PRS/18.01,11576923,0,289423
179/SBM/PRS/17.03,7836109,783611,313444
179/SBM/PRS/17.03,7836109,783611,313444
179/SBM/PRS/17.03,7836109,783611,313444
179/SBM/PRS/17.03,7836109,783611,313444
179/SBM/PRS/17.03,7836109,783611,313444
154/SBM/RMH/17.03,30009806,3000981,1200392
154/SBM/RMH/17.03,30009806,3000981,1200392
154/SBM/RMH/17.03,30009806,3000981,1200392
178/SBM/RMH/17.03,175388457,17538846,7015538
119/SBM/RMH/17.05,189126000,18912600,7565040
020/SPK/EST/18.03,16879000,0,675160
020/SPK/EST/18.03,16879000,0,675160
043/SPK/GLG/18.03,76363636,7636364,1527273
121/SPK/EST/17.09,23400000,2340000,468000
080/SBM/ME/18.01,9426150,942615,188523
174/SBM/ME/17.03,2612900,261290,52258
071/SPK/EST/18.01,13950000,1395000,558000
007/SBM/RMH/18.03,78293415,7829341,1565868
013/SBM/RMH/18.03,48663750,4866375,973275
008/SBM/RMH/18.03,87358200,8735820,1747164
111/SBM/TMN/17.03,3525000,352500,141000
024/SBM/TMN/17.02,5892000,589200,235680
020/SPK/EST/18.3,16975000,1697500,339500
020/SPK/EST/18.3,16975000,1697500,339500
015/SPK/FP/18.05,10095000,1009500,403800
011/SBM/TMN/18.03,4665600,466560,186624
196/SPK/EST/17.05,107243296,10724330,4289732
021/SPK/EST/18.03,20558000,2055800,411160
021/SPK/EST/18.03,20558000,2055800,411160
030/SBM/RMH/16.08,51695619,5169562,1033912
187/SBM/RMH/16.05,13627500,1362750,272550
090/SBM/RMH/16.05,25097809,2509781,501956
046/SBM/RMH/18.01,128304240,12830424,2566085
VOUCHER 17-168.03,136294689,13629469,2725894
030/SBM/RMH/18.02,88748668,8874867,1774973
183/SBM/RMH/17.03,83097310,8309731,1661946
088/SBM/RMH/17.08,73530000,7353000,1470600
090/SBM/PRS/18.01,19128205,0,478205
090/SBM/PRS/18.01,19128205,0,478205
031/SBM/18,82184867,8218487,1643697
031/SBM/18,82184867,8218487,1643697
076/SPK/EST/18.01,2800000,0,112000
024/SPK/EST/18.02,4275000,427500,171000
024/SPK/EST/18.02,4275000,427500,171000
098/SPK/EST/18.01,4907217,0,147217
085/SBM/PRS/18.01,81272727,8127273,1625455
234/SBM/ME/15.05,7125000,712500,285000
092/SBM/ME/16.03,3919375,391938,156775
082/SBM/ME/18.01,32112785,3211279,642256
084/SBM/ME/18.01,7650000,765000,153000
205/SPK/EST/16.02,6298250,629825,251930
193/SPK/FP/17.03,1347500,134750,26950
100/SBM/PRS/18.01,20693299,0,620799
102/SPK/EST/18.01,10291666,0,411667
078/SPK/FP/18.01,18000000,1800000,360000
046/SBM/RMH/18.02,172355362,17235536,3447107
176/SBM/RMH/17.04,122034953,12203495,2440699
177/SBM/RMH/17.04,44882726,4488273,897655
155/SBM/RMH/17.04,23951760,0,958070
155/SBM/RMH/17.04,23951760,0,958070
083/SBM/TMN/18.01,18190000,1819000,727600
018/SBM/TMN/18.01,41282100,4128210,1651284
018/SBM/TMN/18.01,41282100,4128210,1651284
018/SBM/TMN/18.01,41282100,4128210,1651284
103/SBM/PRS/18.01,14110825,0,423325
068/PROM/18.01,21600000,2160000,432000
087/PROM/18.01,200000000,20000000,4000000
087/PROM/18.01,200000000,20000000,4000000
088/PROM/18.01,19000000,1900000,380000
104/SPK/18.01,9230769,0,230769
052/SBM/ME/18.02,24000000,2400000,480000
063/SBM/18.01,33510638,0,2010638
190/SBM/RMH/17.03,276066105,27606610,5521322
152/SBM/RMH/17.05,119215284,11921528,2384306
029/SBM/RMH/18.03,90248670,9024867,1804973
094/SBM/PRS/18.01,288455720,28845572,8653672
094/SBM/PRS/18.01,288455720,28845572,8653672
014/SBM/RMH/18.02,123579313,12357931,2471586
041/SBM/RMH/18.03a,122705,12271,2454
055/SBM/RMH/17.05,29494063,2949406,589881
055/SBM/RMH/17.05,29494063,2949406,589881
121/SPK/EST/17.10,23400000,2340000,468000
043/SPK/GLG/18.04,76363636,7636364,1527273
086/SBM/RMH/17.03,2641000,264100,52820
086/SBM/RMH/17.03,2641000,264100,52820
086/SBM/RMH/17.03,2641000,264100,52820
086/SBM/RMH/17.03,2641000,264100,52820
053/SBM/RMH/17.05,23845000,2384500,476900
037/SBM/RMH/17.06,102942000,10294200,2058840
096/SBM/RMH/17.05,19431818,1943182,388636
029/SBM/RMH/17.05,16042222,1604222,320844
105/SBM/ME/18.01,31953250,3195325,1278130
193/SPK/FP/17.04,1347500,134750,26950
041/SBM/RMH/18.04,369098007,36909801,7381960
067/PRS/EST/18.01,31350000,3135000,1254000
067/PRS/EST/18.01,31350000,3135000,1254000
118/SPK/EST/18.01,23200000,0,580000
097/SPK/EST/18.01,2500000,0,62500
078/SPK/FP/18.02,18000000,1800000,360000
085/SBM/PRS/18.02,124618181,12461818,2492364
118/SBM/RMH/16.03,23859965,2385996,954399
