project_id,no_spk,no_bap,no,date,termyn,job_percent,payment_percent,nilai,retensi
3,144/SBM/1/35.26.1/VIII/16,BAP 17-0326,VO.001-144/16,2017-07-05,0,0,15,2055000,0
3,144/SBM/1/35.26.1/VIII/16,BAP 17-0326,VO.001-144/16,2017-07-05,1,84,69,9399570,572729
3,144/SBM/1/35.26.1/VIII/16,BAP 17-0326,VO.002-144/16,2017-07-14,0,0,15,-811364,0
3,144/SBM/1/35.26.1/VIII/16,BAP 17-0326,VO.002-144/16,2017-07-14,1,100,85,-4597727,-270455
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,035/SBM/1/36.26.1/II/13,2014-11-18,10,0,2,23900988,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,IL.005/T-035/13,2015-05-06,3,0,2,548182,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.008 -035/13,2015-09-09,3,0,2,25017,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.009-035/14,2015-12-18,3,0,2,266060,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.010-035/13,2016-04-22,3,0,2,32452,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.011-035/13,2016-05-05,3,0,2,162017,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.012-035/13,2017-08-22,0,0,15,73891,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.012-035/13,2017-08-22,1,100,85,418714,24630
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.012-035/13,2017-12-20,2,0,3,14778,0
3,035/SBM/1/36.26.1/II/13,BAP 17-0327,VO.012-035/13,2018-08-22,3,0,2,9852,0
3,003/SBM/1/42.26.1/I/17,BAP 17-0329,003/SBM/1/42.26.1/I/17,2017-05-09,5,9,9,22593600,1129680
3,215/SBM/1/42.26.1/XII/16,BAP 17-0330,215/SBM/1/42.26.1/XII/16,2017-04-07,5,8,8,23628800,1181440
3,002/SPK/FP/CG/I/17,BAP 17-0331,002/SPK/FP/CG/I/17,2017-08-12,8,8,8,1347500,0
3,102/SPK/FP/CG/VIII/17,BAP 17-0332,102/SPK/FP/CG/VIII/17,2017-08-08,1,100,95,29925000,0
3,090/SPK/EST/CG/VII/17,BAP 17-0334,090/SPK/EST/CG/VII/17,2017-08-01,1,17,17,21835000,0
3,090/SPK/EST/CG/VII/17,BAP 17-0334,VO.001-090/17,2017-09-05,1,0,100,-4678000,0
3,066/SPK/EST/CG/V/17,BAP 17-0335,066/SPK/EST/CG/V/17,2017-11-01,5,8,8,3900000,0
3,026/SPK/EST/CG/II/17,BAP 17-0336,026/SPK/EST/CG/II/17,2017-09-07,7,8,8,72727273,0
3,106/SPK/EST/CG/VIII/17,BAP 17-0337,106/SPK/EST/CG/VIII/17,2017-08-09,1,100,95,8947100,0
3,079/SPK/FP/CG/VI/17,BAP 17-0338,079/SPK/FP/CG/VI/17,2017-09-01,3,17,17,10095000,0
3,077/SPK/EST/CG/VI/17,BAP 17-0339,077/SPK/EST/CG/VI/17,2017-08-16,3,17,17,107243296,0
3,099/SPK/EST/CG/VII/17,BAP 17-0340,099/SPK/EST/CG/VII/17,2017-07-28,1,17,17,20836000,0
3,099/SPK/EST/CG/VII/17,BAP 17-0340,VO.001-099/17,2017-09-05,1,100,100,-4264000,0
3,088/SBM/1/43.26.1/VII/17,BAP 17-0341,088/SBM/1/43.26.1/VII/17,2017-07-24,1,23,8,126936000,17956800
3,095/SPK/EST/CG/VII/17,BAP 17-0342,095/SPK/EST/CG/VII/17,2017-07-27,1,17,17,25463000,0
3,095/SPK/EST/CG/VII/17,BAP 17-0342,VO.001-095/17,2017-09-12,1,100,100,-6973000,0
3,208/SBM/1/41.26.1/XI/15,BAP 17-0343,208/SBM/1/41.26.1/XI/15,2017-01-14,9,0,3,24993565,0
3,221/SBM/1/41.26.1/XII/15,BAP 17-0344,221/SBM/1/41.26.1/XII/15,2017-02-07,9,0,3,23672727,0
3,072/SBM/1/41.26.1/IV/16,BAP 17-0345,072/SBM/1/41.26.1/IV/16,2017-02-06,6,7,7,58379961,2918998
3,107/SPK/EST/CG/VIII/17,BAP 17-0347,107/SPK/EST/CG/VIII/17,2017-08-15,1,100,100,24226799,0
3,115/SBM/1/35.4.4/VIII/17,BAP 17-0348,115/SBM/1/35.4.4/VIII/17,2017-08-30,0,0,30,7836609,0
3,094/SBM/1/34.1.8/VII/17,BAP 17-0349,094/SBM/1/34.1.8/VII/17,2017-07-24,1,100,100,10400000,0
3,105/SBM/1/38.1.8/VIII/17,BAP 17-0350,105/SBM/1/38.1.8/VIII/17,2017-08-04,1,100,100,6200000,0
3,068/SBM/1/43.26.1/V/17,BAP 17-0351,068/SBM/1/43.26.1/V/17,2017-07-13,2,11,11,89680909,4484045
3,035/SBM/1/43.26.1/IV/17,BAP 17-0352,035/SBM/1/43.26.1/IV/17,2017-07-03,4,11,11,87220636,4361032
3,071/SBM/1/43.1.8/VI/17,BAP 17-0353,071/SBM/1/43.1.8/VI/17,2017-06-12,1,100,100,77000000,0
3,111/SBM/1/43.12.5/VIII/17,BAP 17-0354,111/SBM/1/43.12.5/VIII/17,2017-08-24,1,35,30,7050000,0
3,193/SBM/PROM/MKT/XI/16,BAP 17-0355,193/SBM/PROM/MKT/XI/16,2016-11-21,1,100,100,27500000,0
3,076/SBM/1/43.1.8/VI/17,BAP 17-0358,076/SBM/1/43.1.8/VI/17,2017-07-16,2,35,30,150000000,0
3,076/SBM/1/43.1.8/VI/17,BAP 17-0358,076/SBM/1/43.1.8/VI/17,2017-08-16,3,30,5,25000000,0
3,029/SBM/1/31.26.1/III/17,BAP 17-0359,029/SBM/1/31.26.1/III/17,2017-04-20,2,22,22,74300817,3715041
3,037/SBM/1/43.26.1/IV/17,BAP 17-0360,037/SBM/1/43.26.1/IV/17,2017-06-06,3,19,19,294120000,14706000
3,053/SBM/1/43.26.1/IV/17,BAP 17-0361,053/SBM/1/43.26.1/IV/17,2017-05-25,2,21,21,105420000,5271000
3,096/SBM/1/35.26.1/VII/17,BAP 17-0362,096/SBM/1/35.26.1/VII/17,2017-07-17,0,0,15,34090909,0
3,121/SPK/EST/CG/IX/17,BAP 17-0363,121/SPK/EST/CG/IX/17,2017-09-18,1,8,8,23400000,0
3,039/SPK/EST/CG/IV/17,BAP 17-0364,039/SPK/EST/CG/IV/17,2017-04-03,0,0,15,7050000,0
3,039/SPK/EST/CG/IV/17,BAP 17-0364,039/SPK/EST/CG/IV/17,2017-03-31,1,100,85,39950000,2350000
3,023/SBM/1/38.5.6/II/17,BAP 17-0365,023/SBM/1/38.5.6/II/17,2017-05-27,4,5,5,39493545,1974677
3,023/SBM/1/38.5.6/II/17,BAP 17-0365,VO.001-023/17,2017-09-19,0,0,15,5698575,0
3,023/SBM/1/38.5.6/II/17,BAP 17-0365,VO.001-023/17,2017-09-19,1,100,85,32291925,1899525
3,109/SBM/1/43.5.6/VIII/17,BAP 17-0366,109/SBM/1/43.5.6/VIII/17,2017-08-21,0,0,50,15000000,0
3,122/SBM/1/43.12.5/IX/17,BAP 17-0367,122/SBM/1/43.12.5/IX/17,2017-09-11,1,17,17,4665600,0
3,084/SBM/1/43.26.1/VII/17,BAP 17-0368,084/SBM/1/43.26.1/VII/17,2017-08-06,2,21,21,56550600,2827530
3,067/SBM/1/38.26.1/V/17,BAP 17-0369,067/SBM/1/38.26.1/V/17,2017-05-24,0,0,15,181875000,0
3,067/SBM/1/38.26.1/V/17,BAP 17-0370,067/SBM/1/38.26.1/V/17,2017-05-24,1,43,28,344835000,26335500
3,118/SBM/1/35.26.1/IX/17,BAP 17-0373,118/SBM/1/35.26.1/IX/17,2017-09-07,1,100,100,6363636,0
3,066/SPK/EST/CG/V/17,BAP 17-0374,066/SPK/EST/CG/V/17,2017-12-01,6,8,8,3900000,0
3,108/SBM/Prom/Mkt/VIII/17,BAP 17-0376,108/SBM/Prom/Mkt/VIII/17,2017-09-25,1,100,100,34200000,0
3,204/SBM/1/42.26.1/XI/16,BAP 17-0377,204/SBM/1/42.26.1/XI/16,2017-06-12,6,18,18,89103310,4455166
3,204/SBM/1/42.26.1/XI/16,BAP 17-0377,VO.001-2014/16,2017-09-25,0,0,15,1636364,0
3,204/SBM/1/42.26.1/XI/16,BAP 17-0377,VO.002-204/16,2017-09-25,0,0,15,1989720,0
3,204/SBM/1/42.26.1/XI/16,BAP 17-0377,VO.001-2014/16,2017-09-25,1,100,85,9272727,545455
3,204/SBM/1/42.26.1/XI/16,BAP 17-0377,VO.002-204/16,2017-09-25,1,100,85,11275080,663240
3,114/SPK/EST/CG/VIII/17,BAP 17-0378,114/SPK/EST/CG/VIII/17,2017-08-28,0,0,15,57885682,0
3,119/SBM/1/43.26.1/IX/17,BAP 17-0379,119/SBM/1/43.26.1/IX/17,2017-09-08,0,0,15,118500000,0
3,115/SBM/1/35.4.4/VIII/17,BAP 17-0380,115/SBM/1/35.4.4/VIII/17,2017-09-13,1,100,65,16979320,0
3,078/SPK/EST/CG/VI/17,BAP 17-0381,078/SPK/EST/CG/VI/17,2017-07-09,2,17,17,110500000,0
3,078/SPK/EST/CG/VI/17,BAP 17-0381,VO.002-078/17,2017-09-28,1,100,100,-2884050,0
3,104/SBM/1/43.6.6/VIII/17,BAP 17-0382,104/SBM/1/43.6.6/VIII/17,2017-08-07,0,0,15,4500000,0
3,110/SPK/EST/CG/VIII/17,BAP 17-0383,110/SPK/EST/CG/VIII/17,2017-08-22,0,0,50,8000000,0
3,147/SBM/1/35.26.1/VIII/16,BAP 17-0384,147/SBM/1/35.26.1/VIII/16,2017-05-22,8,13,13,120714000,6035700
3,175/SBM/1/42.26.1/X/16,BAP 17-0385,175/SBM/1/42.26.1/X/16,2017-05-09,6,5,5,18132902,906645
3,163/SBM/1/42.26.1/IX/16,BAP 17-0386,163/SBM/1/42.26.1/IX/16,2017-04-18,6,8,8,29130750,1456538
3,144/SBM/1/35.26.1/VIII/16,BAP 17-0387,144/SBM/1/35.26.1/VIII/16,2017-05-22,8,16,16,141216240,7060812
3,144/SBM/1/35.26.1/VIII/16,BAP 17-0387,VO.001-144/16,2017-08-29,2,16,16,2245430,112272
3,120/SBM/1/34.1.8/IX/17,BAP 17-0388,120/SBM/1/34.1.8/IX/17,2017-09-18,1,100,100,6210000,0
3,066/SPK/EST/CG/V/17,BAP 17-0389,066/SPK/EST/CG/V/17,2018-01-01,7,8,8,3900000,0
3,002/SPK/FP/CG/I/17,BAP 17-0390,002/SPK/FP/CG/I/17,2017-09-12,9,8,8,1347500,0
3,124/SPK/EST/CG/IX/17,BAP 17-0391,124/SPK/EST/CG/IX/17,2017-09-18,1,100,100,10860825,0
3,209/SPK/EST/CG/XII/16,BAP 17-0392,209/SPK/EST/CG/XII/16,2017-04-14,2,0,5,1500000,0
3,209/SPK/EST/CG/XII/16,BAP 17-0392,VO.001-209/16,2017-04-10,2,0,5,84400,0
3,123/SPK/EST/CG/IX/17,BAP 17-0393,123/SPK/EST/CG/IX/17,2017-09-18,1,100,95,7146654,0
3,123/SPK/EST/CG/IX/17,BAP 17-0393,123/SPK/EST/CG/IX/17,2018-01-16,2,0,5,376140,0
3,117/SPK/EST/CG/IX/17,BAP 17-0394,117/SPK/EST/CG/IX/17,2017-09-04,1,100,95,21957865,0
3,117/SPK/EST/CG/IX/17,BAP 17-0394,117/SPK/EST/CG/IX/17,2018-01-06,2,0,5,1155677,0
3,099/SPK/EST/CG/VII/17,BAP 17-0395,099/SPK/EST/CG/VII/17,2017-08-28,2,17,17,20836000,0
3,099/SPK/EST/CG/VII/17,BAP 17-0395,VO.002-099/17,2017-10-11,1,100,100,-6004000,0
3,051/SPK/FP/CG/IV/17,BAP 17-0396,051/SPK/FP/CG/IV/17,2017-09-20,6,8,8,17200000,0
3,090/SPK/EST/CG/VII/17,BAP 17-0397,090/SPK/EST/CG/VII/17,2017-09-01,2,17,17,21835000,0
3,090/SPK/EST/CG/VII/17,BAP 17-0397,VO.002-090/17,2017-10-11,1,0,100,-7574000,0
3,079/SPK/FP/CG/VI/17,BAP 17-0398,079/SPK/FP/CG/VI/17,2017-10-01,4,17,17,10095000,0
3,077/SPK/EST/CG/VI/17,BAP 17-0399,077/SPK/EST/CG/VI/17,2017-09-16,4,17,17,107243296,0
3,111/SBM/1/43.12.5/VIII/17,BAP 17-0401,111/SBM/1/43.12.5/VIII/17,2017-09-24,2,30,30,7050000,0
3,111/SBM/1/43.12.5/VIII/17,BAP 17-0401,111/SBM/1/43.12.5/VIII/17,2017-10-24,3,25,25,5875000,0
3,116/SBM/1/43.12.5/IX/17,BAP 17-0402,116/SBM/1/43.12.5/IX/17,2017-09-04,1,35,30,8607300,0
3,116/SBM/1/43.12.5/IX/17,BAP 17-0402,116/SBM/1/43.12.5/IX/17,2017-10-04,2,30,30,8607300,0
3,116/SBM/1/43.12.5/IX/17,BAP 17-0402,116/SBM/1/43.12.5/IX/17,2017-11-04,3,35,25,7172750,0
3,078/SPK/EST/CG/VI/17,BAP 17-0403,078/SPK/EST/CG/VI/17,2017-08-09,3,17,17,110500000,0
3,078/SPK/EST/CG/VI/17,BAP 17-0403,VO.003-078/17,2017-10-17,1,100,100,-3198975,0
3,130/SPK/EST/CG/IX/17,BAP 17-0404,130/SPK/EST/CG/IX/17,2017-10-10,1,100,100,16200000,0
3,097/SBM/1/1.27.4/VIII/17,BAP 17-0405,097/SBM/1/1.27.4/VIII/17,2017-08-12,1,100,100,8072917,0
3,088/SBM/1/43.26.1/VII/17,BAP 17-0406,088/SBM/1/43.26.1/VII/17,2017-08-24,2,18,18,284677200,14233860
3,127/SBM/1/42.5.6/IX/17,BAP 17-0407,127/SBM/1/42.5.6/IX/17,2017-09-08,0,0,65,49197505,0
3,120/SBM/1/41.26.1/VII/16,BAP 17-0408,120/SBM/1/41.26.1/VII/16,2017-04-28,7,5,5,41796904,2089845
3,121/SPK/EST/CG/IX/17,BAP 17-0409,121/SPK/EST/CG/IX/17,2017-10-18,2,8,8,23400000,0
3,026/SPK/EST/CG/II/17,BAP 17-0410,026/SPK/EST/CG/II/17,2017-10-07,8,8,8,72727273,0
3,122/SBM/1/43.12.5/IX/17,BAP 17-0411,122/SBM/1/43.12.5/IX/17,2017-10-11,2,17,17,4665600,0
3,129/SBM/1/43.3.4/IX/17,BAP 17-0412,129/SBM/1/43.3.4/IX/17,2017-10-04,1,100,100,3650000,0
3,068/SBM/1/43.26.1/V/17,BAP 17-0413,068/SBM/1/43.26.1/V/17,2017-08-13,3,12,12,96188727,4809436
3,051/SPK/FP/CG/IV/17,BAP 17-0414,051/SPK/FP/CG/IV/17,2017-10-20,7,8,8,17200000,0
3,095/SPK/EST/CG/VII/17,BAP 17-0415,095/SPK/EST/CG/VII/17,2017-08-27,2,17,17,25463000,0
3,095/SPK/EST/CG/VII/17,BAP 17-0415,VO.002-095/17,2017-09-05,1,100,100,-9440000,0
3,084/SBM/1/43.26.1/VII/17,BAP 17-0416,084/SBM/1/43.26.1/VII/17,2017-09-06,3,13,13,36018300,1800915
3,067/SBM/1/38.26.1/V/17,BAP 17-0417,067/SBM/1/38.26.1/V/17,2017-06-24,2,11,11,130343750,6517188
3,125/SPK/EST/CG/IX/17,BAP 17-0418,125/SPK/EST/CG/IX/17,2017-10-04,1,100,100,16927083,0
3,066/SPK/EST/CG/V/17,BAP 17-0419,066/SPK/EST/CG/V/17,2018-02-01,8,8,8,3900000,0
3,086/SBM/1/43.26.1/VII/17,BAP 17-0420,086/SBM/1/43.26.1/VII/17,2017-07-20,0,0,15,8340000,0
3,096/SBM/1/35.26.1/VII/17,BAP 17-0421,096/SBM/1/35.26.1/VII/17,2017-07-17,1,49,34,77272727,5568182
3,140/SBM/Prom/Mkt/X/17,BAP 17-0422,140/SBM/Prom/Mkt/X/17,2017-10-16,1,100,100,10416667,0
3,141/SBM/1/1.27.4/X/17,BAP 17-0423,141/SBM/1/1.27.4/X/17,2017-10-04,1,100,95,15670103,0
3,104/SPK/EST/CG/VI/16,BAP 17-0424,104/SPK/EST/CG/VI/16,2016-11-10,2,0,5,1250000,0
3,133/SPK/EST/CG/IX/17,BAP 17-0425,133/SPK/EST/CG/IX/17,2017-10-04,1,100,100,7500000,0
3,145/SPK/EST/CG/X/17,BAP 17-0426,145/SPK/EST/CG/X/17,2017-10-06,1,100,95,31350000,0
3,078/SPK/EST/CG/VI/17,BAP 17-0427,078/SPK/EST/CG/VI/17,2017-09-09,4,17,17,110500000,0
3,139/SPK/EST/CG/X/17,BAP 17-0428,139/SPK/EST/CG/X/17,2017-10-04,1,100,95,12825000,0
3,092/SPK/EST/CG/VII/17,BAP 17-0429,092/SPK/EST/CG/VII/17,2017-07-24,0,0,50,30500000,0
3,092/SPK/EST/CG/VII/17,BAP 17-0429,092/SPK/EST/CG/VII/17,2017-07-24,1,100,45,27450000,0
3,142/SPK/EST/CG/X/17,BAP 17-0430,142/SPK/EST/CG/X/17,2017-10-02,0,0,30,41936100,0
3,087/SBM/1/35.26.1/VII/17,BAP 17-0431,087/SBM/1/35.26.1/VII/17,2017-07-20,1,100,45,19948454,0
3,061/SPK/EST/CG/V/17,BAP 17-0432,061/SPK/EST/CG/V/17,2017-09-12,2,0,5,731182,0
3,114/SPK/EST/CG/VIII/17,BAP 17-0433,114/SPK/EST/CG/VIII/17,2017-09-13,1,39,24,93697624,7579165
3,143/SPK/EST/CG/X/17,BAP 17-0434,143/SPK/EST/CG/X/17,2017-10-03,0,0,40,68921846,0
3,143/SPK/EST/CG/X/17,BAP 17-0434,143/SPK/EST/CG/X/17,2017-10-03,1,100,55,94767538,0
3,134/SPK/EST/CG/IX/17,BAP 17-0435,134/SPK/EST/CG/IX/17,2017-10-04,1,100,95,8643539,0
3,066/SPK/EST/CG/V/17,BAP 17-0436,066/SPK/EST/CG/V/17,2018-03-01,9,8,8,3900000,0
3,176/SBM/1/41.26.1/X/16,BAP 17-0437,176/SBM/1/41.26.1/X/16,2017-02-03,5,5,5,39890350,1994518
3,035/SBM/1/43.26.1/IV/17,BAP 17-0441,035/SBM/1/43.26.1/IV/17,2017-08-03,5,14,14,109442455,5472123
3,135/SBM/1/34.1.8/IX/17,BAP 17-0442,135/SBM/1/34.1.8/IX/17,2017-10-06,1,100,100,5800000,0
3,126/SBM/1/42.26.1/IX/17,BAP 17-0443,126/SBM/1/42.26.1/IX/17,2017-09-12,0,0,15,39254250,0
3,161/SPK/EST/CG/XI/17,BAP 17-0444,161/SPK/EST/CG/XI/17,2017-11-07,1,100,95,14512200,0
3,128/SPK/EST/CG/IX/17,BAP 17-0445,128/SPK/EST/CG/IX/17,2017-10-04,1,100,100,36229900,0
3,155/SBM/1/35.26.1/X/17,BAP 17-0446,155/SBM/1/35.26.1/X/17,2017-11-07,1,28,28,48614088,0
3,127/SBM/1/42.5.6/IX/17,BAP 17-0447,127/SBM/1/42.5.6/IX/17,2017-09-18,1,100,25,18922117,0
3,136/SPK/EST/CG/IX/17,BAP 17-0448,136/SPK/EST/CG/IX/17,2017-09-29,0,0,45,19350000,0
3,122/SBM/1/43.12.5/IX/17,BAP 17-0449,122/SBM/1/43.12.5/IX/17,2017-11-11,3,17,17,4665600,0
3,077/SPK/EST/CG/VI/17,BAP 17-0450,077/SPK/EST/CG/VI/17,2017-10-16,5,17,17,107243296,0
3,079/SPK/FP/CG/VI/17,BAP 17-0451,079/SPK/FP/CG/VI/17,2017-11-01,5,17,17,10095000,0
3,090/SPK/EST/CG/VII/17,BAP 17-0452,090/SPK/EST/CG/VII/17,2017-10-01,3,17,17,21835000,0
3,090/SPK/EST/CG/VII/17,BAP 17-0452,VO.003-090/17,2017-11-09,1,0,100,-6609000,0
3,121/SPK/EST/CG/IX/17,BAP 17-0453,121/SPK/EST/CG/IX/17,2017-11-18,3,8,8,23400000,0
3,026/SPK/EST/CG/II/17,BAP 17-0454,026/SPK/EST/CG/II/17,2017-11-07,9,8,8,72727273,0
3,144/SBM/1/34.1.8/X/17,BAP 17-0455,144/SBM/1/34.1.8/X/17,2017-10-23,1,100,100,6700000,0
3,002/SPK/FP/CG/I/17,BAP 17-0456,002/SPK/FP/CG/I/17,2017-10-12,10,8,8,1347500,0
3,099/SPK/EST/CG/VII/17,BAP 17-0457,099/SPK/EST/CG/VII/17,2017-09-28,3,17,17,20836000,0
3,099/SPK/EST/CG/VII/17,BAP 17-0457,VO.003-099/17,2017-11-14,1,100,100,-5599000,0
3,148/SBM/Ptom/Mkt/X/17,BAP 17-0458,148/SBM/Ptom/Mkt/X/17,2017-10-11,0,0,50,90000000,0
3,138/SPK/EST/CG/IX/17,BAP 17-0459,138/SPK/EST/CG/IX/17,2017-10-04,1,100,95,12401291,0
3,018/SBM/1/35.5.6/II/17,BAP 17-0460,018/SBM/1/35.5.6/II/17,2017-02-10,1,100,50,17761250,0
3,018/SBM/1/35.5.6/II/17,BAP 17-0460,018/SBM/1/35.5.6/II/17,2017-06-13,2,0,5,1776125,0
3,088/SBM/1/43.26.1/VII/17,BAP 17-0461,088/SBM/1/43.26.1/VII/17,2017-09-24,3,13,13,201859200,10092960
3,078/SPK/EST/CG/VI/17,BAP 17-0462,078/SPK/EST/CG/VI/17,2017-10-09,5,17,17,110500000,0
3,151/SBM/1/35.12.5/X/17,BAP 17-0463,151/SBM/1/35.12.5/X/17,2017-11-07,1,100,90,15852600,0
3,131/SBM/1/1.13.4/IX/17,BAP 17-0464,131/SBM/1/1.13.4/IX/17,2017-10-04,1,100,100,24320000,0
3,109/SBM/1/43.5.6/VIII/17,BAP 17-0465,109/SBM/1/43.5.6/VIII/17,2017-08-21,1,100,50,15000000,0
3,137/SBM/1/36.5.6/IX/17,BAP 17-0466,137/SBM/1/36.5.6/IX/17,2017-10-04,1,100,100,9920000,0
3,066/SPK/EST/CG/V/17,BAP 17-0467,066/SPK/EST/CG/V/17,2018-04-01,10,8,8,3900000,0
3,086/SBM/1/43.26.1/VII/17,BAP 17-0468,086/SBM/1/43.26.1/VII/17,2017-08-01,1,95,80,44480000,2641000
3,055/SBM/1/43.26.1/V/17,BAP 17-0469,055/SBM/1/43.26.1/V/17,2017-06-16,2,38,38,131084724,6554236
3,096/SBM/1/35.26.1/VII/17,BAP 17-0470,096/SBM/1/35.26.1/VII/17,2017-08-17,2,16,16,36363636,1818182
3,095/SPK/EST/CG/VII/17,BAP 17-0471,095/SPK/EST/CG/VII/17,2017-09-27,3,17,17,25463000,0
3,095/SPK/EST/CG/VII/17,BAP 17-0471,VO.003-095/17,2017-11-09,1,100,100,-8763000,0
3,132/SBM/1/1.12.5/IX/17,BAP 17-0472,132/SBM/1/1.12.5/IX/17,2017-10-04,1,35,30,18842727,0
3,132/SBM/1/1.12.5/IX/17,BAP 17-0472,132/SBM/1/1.12.5/IX/17,2017-11-04,2,35,30,18842727,0
3,132/SBM/1/1.12.5/IX/17,BAP 17-0472,132/SBM/1/1.12.5/IX/17,2017-12-04,3,30,25,15702273,0
3,119/SBM/1/43.26.1/IX/17,BAP 17-0473,119/SBM/1/43.26.1/IX/17,2017-09-18,1,37,22,170719000,14460950
3,162/SPK/EST/CG/XI/17,BAP 17-0474,162/SPK/EST/CG/XI/17,2017-11-07,1,100,95,8626000,0
3,146/SPK/EST/CG/X/17,BAP 17-0475,146/SPK/EST/CG/X/17,2017-10-23,1,100,95,10366854,0
3,147/SPK/EST/CG/X/17,BAP 17-0476,147/SPK/EST/CG/X/17,2017-10-11,1,100,95,29292240,0
3,154/SBM/1/35.26.1/X/17,BAP 17-0477,154/SBM/1/35.26.1/X/17,2017-11-07,1,28,28,121822406,0
3,149/SPK/EST/CG/X/17,BAP 17-0478,149/SPK/EST/CG/X/17,2017-10-11,1,100,95,36340905,0
3,012/SBM/1/26.26.1/I/13,BAP 17-0479,012/SBM/1/26.26.1/I/13,2014-09-28,7,0,2,7261920,0
3,012/SBM/1/26.26.1/I/13,BAP 17-0479,VO.004-012/13,2015-06-25,3,0,2,285982,0
3,067/SBM/1/38.26.1/V/17,BAP 17-0480,067/SBM/1/38.26.1/V/17,2017-07-24,3,12,12,145985000,7299250
3,084/SBM/1/43.26.1/VII/17,BAP 17-0481,084/SBM/1/43.26.1/VII/17,2017-10-06,4,16,16,42266100,2113305
3,148/SBM/Ptom/Mkt/X/17,BAP 17-0482,148/SBM/Ptom/Mkt/X/17,2017-11-14,1,100,50,90000000,0
3,043/SBM/1/43.2.4/IV/17,BAP 17-0483,043/SBM/1/43.2.4/IV/17,2017-08-11,2,0,5,3252500,0
3,026/SPK/EST/CG/II/17,BAP 17-0484,026/SPK/EST/CG/II/17,2017-12-07,10,8,8,72727273,0
3,121/SPK/EST/CG/IX/17,BAP 17-0485,121/SPK/EST/CG/IX/17,2017-12-18,4,8,8,23400000,0
3,010/SBM/1/31.26.1/I/15,BAP 17-0486,010/SBM/1/31.26.1/I/15,2016-11-25,8,0,2,7099969,0
3,010/SBM/1/31.26.1/I/15,BAP 17-0486,VO.001-010/15,2017-09-20,3,0,2,216570,0
3,150/SBM/1/38.26.1/VIII/15,BAP 17-0487,150/SBM/1/38.26.1/VIII/15,2017-04-25,8,0,2,5536300,0
3,150/SBM/1/38.26.1/VIII/15,BAP 17-0487,VO.001-150/15,2017-09-20,3,0,2,120396,0
3,068/SBM/1/43.26.1/V/17,BAP 17-0488,068/SBM/1/43.26.1/V/17,2017-09-13,4,16,16,126505636,6325282
3,167/SPK/EST/CG/XI/17,BAP 17-0489,167/SPK/EST/CG/XI/17,2017-11-16,0,0,30,14815683,0
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,169/SBM/1/42.26.1/IX/16,2017-09-29,8,0,3,29143617,0
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,VO.001-169/16,2017-11-27,0,0,15,1363730,0
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,VO.002-169/16,2017-11-27,0,0,15,4246951,0
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,VO.001-169/16,2017-11-27,1,100,85,7727802,454577
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,VO.002-169/16,2017-11-27,1,100,85,24066056,1415650
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,VO.001-169/16,2017-11-27,2,0,3,272746,0
3,169/SBM/1/42.26.1/IX/16,BAP 17-0490,VO.002-169/16,2017-11-27,2,0,3,849390,0
3,155/SBM/1/35.26.1/X/17,BAP 17-0491,155/SBM/1/35.26.1/X/17,2017-12-07,2,47,47,83456529,0
3,020/SBM/1/38.24.4/II/17,BAP 17-0492,020/SBM/1/38.24.4/II/17,2017-08-06,5,0,5,8990293,0
3,020/SBM/1/38.24.4/II/17,BAP 17-0492,VO.001-020/17,2017-11-30,0,0,15,2948528,0
3,020/SBM/1/38.24.4/II/17,BAP 17-0492,VO.001-020/17,2017-11-30,1,100,85,16708323,982842
3,020/SBM/1/38.24.4/II/17,BAP 17-0492,VO.001-020/17,2018-02-28,2,0,5,982842,0
3,156/SBM/1/1.4.4/X/17,BAP 17-0493,156/SBM/1/1.4.4/X/17,2017-11-07,1,100,100,38070300,0
3,152/SBM/1/34.26.1/X/17,BAP 17-0494,152/SBM/1/34.26.1/X/17,2017-10-25,0,0,15,135226048,0
3,163/SPK/EST/CG/XI/17,BAP 17-0495,163/SPK/EST/CG/XI/17,2017-11-30,1,100,95,588796605,0
3,142/SPK/EST/CG/X/17,BAP 17-0496,142/SPK/EST/CG/X/17,2017-10-02,1,30,30,41936100,0
3,166/SBM/1/34.3.4/XI/17,BAP 17-0497,166/SBM/1/34.3.4/XI/17,2017-12-05,1,100,100,26000000,0
3,044/SBM/1/36.12.1/IV/17,BAP 17-0498,044/SBM/1/36.12.1/IV/17,2017-11-09,4,0,10,4600000,0
