BAP 17-0122,005/PGM/1/1.11.4/I/17,2017-11-30,005/PGM/1/1.11.4/I/17
BAP 17-0124,042/PGM/1/1.1.8/IX/17,2017-10-19,042/PGM/1/1.1.8/IX/17
BAP 17-0125,038/PGM/1/7.26.1/IX/17,2017-10-24,038/PGM/1/7.26.1/IX/17
BAP 17-0126,020/PGM/1/1.1.4/IX/17,2017-10-24,020/PGM/1/1.1.4/IX/17
BAP 17-0127,031/PGM/1/1.1.8/VI/17,2017-11-02,031/PGM/1/1.1.8/VI/17
BAP 17-0128,041/PGM/1/7.4.4/IX/17,2017-11-06,041/PGM/1/7.4.4/IX/17
BAP 17-0129,013/PGM/1/1.27.8/III/17,2017-11-14,013/PGM/1/1.27.8/III/17
BAP 17-0130,035/PGM/1/1.2.4/VIII/17,2017-11-07,035/PGM/1/1.2.4/VIII/17
BAP 17-0131,047/PGM/MKT/PROM/XI/17,2017-12-11,047/PGM/MKT/PROM/XI/17
BAP 17-0132,035/PGM/1/1.2.4/VIII/17,2017-11-28,035/PGM/1/1.2.4/VIII/17
BAP 17-0133,038/PGM/1/7.26.1/IX/17,2017-11-30,038/PGM/1/7.26.1/IX/17
BAP 17-0136,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0136,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0136,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0136,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0136,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0136,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0137,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0137,008/PGM/1/1.4.4/I/17,2017-11-30,008/PGM/1/1.4.4/I/17
BAP 17-0138,045/PGM/1/1.12.5/XI/17,2017-12-05,045/PGM/1/1.12.5/XI/17
BAP 17-0138,045/PGM/1/1.12.5/XI/17,2017-12-05,045/PGM/1/1.12.5/XI/17
BAP 17-0138,045/PGM/1/1.12.5/XI/17,2017-12-05,045/PGM/1/1.12.5/XI/17
BAP 17-0142,039/PGM/1/7.26.1/IX/17,2017-12-05,039/PGM/1/7.26.1/IX/17
BAP 17-0144,043/PGM/1/1.12.5/X/17,2018-02-08,043/PGM/1/1.12.5/X/17
BAP 17-0144,043/PGM/1/1.12.5/X/17,2018-02-08,043/PGM/1/1.12.5/X/17
BAP 17-0144,043/PGM/1/1.12.5/X/17,2018-02-08,043/PGM/1/1.12.5/X/17
BAP 17-0145,048/PGM/MKT/PROM/XI/17,2017-12-11,048/PGM/MKT/PROM/XI/17
BAP 17-0145,048/PGM/MKT/PROM/XI/17,2017-12-11,048/PGM/MKT/PROM/XI/17
BAP 17-0146,049/PGM/MKT/PROM/XI/17,2017-12-11,049/PGM/MKT/PROM/XI/17
BAP 17-0146,049/PGM/MKT/PROM/XI/17,2017-12-11,049/PGM/MKT/PROM/XI/17
BAP 17-0147,020/PGM/1/1.1.4/IX/17,2017-12-14,020/PGM/1/1.1.4/IX/17
BAP 17-0148,018/PGM/MKT/PROM/III/17,2018-02-06,018/PGM/MKT/PROM/III/17
BAP 17-0148,018/PGM/MKT/PROM/III/17,2018-02-06,018/PGM/MKT/PROM/III/17
BAP 17-0149,037/PGM/1/7.26.1/IX/17,2017-12-19,037/PGM/1/7.26.1/IX/17
BAP 18-0002,041/PGM/1/7.4.4/IX/17,2018-01-09,041/PGM/1/7.4.4/IX/17
BAP 18-0003,047/PGM/MKT/PROM/XI/17,2018-01-18,047/PGM/MKT/PROM/XI/17
BAP 18-0004,050/PGM/1/1.12.5/XII/17,,050/PGM/1/1.12.5/XII/17
BAP 18-0005,051/PGM/1/1.12.5/XI/17,2018-01-25,051/PGM/1/1.12.5/XI/17
BAP 18-0007,038/PGM/1/7.26.1/IX/17,2018-01-25,038/PGM/1/7.26.1/IX/17
BAP 18-0009,039/PGM/1/7.26.1/IX/17,2018-01-30,039/PGM/1/7.26.1/IX/17
BAP 18-0010,003/PGM/1/1.1.8/I/18,2018-01-30,003/PGM/1/1.1.8/I/18
BAP 18-0011,037/PGM/1/7.26.1/IX/17,2018-02-06,037/PGM/1/7.26.1/IX/17
BAP 18-0012,035/PGM/1/1.2.4/VIII/17,2018-02-13,035/PGM/1/1.2.4/VIII/17
BAP 18-0012,035/PGM/1/1.2.4/VIII/17,2018-02-13,035/PGM/1/1.2.4/VIII/17
BAP 18-0013,054/PGM/1/1.12.5/XII/17,2018-03-15,054/PGM/1/1.12.5/XII/17
BAP 18-0014,005/PGM/MKT/PROM/II/18,2018-02-13,005/PGM/MKT/PROM/II/18
BAP 18-0014,005/PGM/MKT/PROM/II/18,2018-02-13,005/PGM/MKT/PROM/II/18
BAP 18-0015,001/PGM/1/1.13.4/I/18,2018-02-13,001/PGM/1/1.13.4/I/18
BAP 18-0016,020/PGM/1/1.1.4/IX/17,2018-02-15,020/PGM/1/1.1.4/IX/17
BAP 18-0017,052/PGM/1/1.11.4/XII/17,2018-02-15,052/PGM/1/1.11.4/XII/17
BAP 18-0017,052/PGM/1/1.11.4/XII/17,2018-02-15,052/PGM/1/1.11.4/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0019,055/PGM/1/1.4.5/XII/17,2018-03-06,055/PGM/1/1.4.5/XII/17
BAP 18-0020,053/PGM/1/1.12.5/XII/17,2018-03-06,053/PGM/1/1.12.5/XII/17
BAP 18-0020,053/PGM/1/1.12.5/XII/17,2018-03-06,053/PGM/1/1.12.5/XII/17
BAP 18-0020,053/PGM/1/1.12.5/XII/17,2018-03-06,053/PGM/1/1.12.5/XII/17
BAP 18-0021,038/PGM/1/7.26.1/IX/17,2018-03-06,038/PGM/1/7.26.1/IX/17
BAP 18-0022,006/PGM/1/1.2.4/II/18,2018-03-08,006/PGM/1/1.2.4/II/18
BAP 18-0024,039/PGM/1/7.26.1/IX/17,2018-03-09,039/PGM/1/7.26.1/IX/17
BAP 18-0025,041/PGM/1/7.4.4/IX/17,2018-03-13,041/PGM/1/7.4.4/IX/17
BAP 18-0026,002/PGM/MKT/PROM/I/18,2018-03-13,002/PGM/MKT/PROM/I/18
BAP 18-0026,002/PGM/MKT/PROM/I/18,2018-03-13,002/PGM/MKT/PROM/I/18
BAP 18-0028,037/PGM/1/7.26.1/IX/17,2018-03-15,037/PGM/1/7.26.1/IX/17
BAP 18-0029,013/PGM/1/1.27.8/III/17 add,2018-03-15,013/PGM/1/1.27.8/III/17 add
BAP 18-0030,044/PGM/1/1.11.3/X/17,2017-12-05,044/PGM/1/1.11.3/X/17
BAP 18-0031,044/PGM/1/1.11.3/X/17,2018-03-22,044/PGM/1/1.11.3/X/17
BAP 18-0032,012/PGM/1/1.4.4/II/18,2018-05-18,012/PGM/1/1.4.4/II/18
BAP 18-0032,012/PGM/1/1.4.4/II/18,2018-05-18,012/PGM/1/1.4.4/II/18
BAP 18-0032,012/PGM/1/1.4.4/II/18,2018-05-18,012/PGM/1/1.4.4/II/18
BAP 18-0032,012/PGM/1/1.4.4/II/18,2018-05-18,012/PGM/1/1.4.4/II/18
BAP 18-0032,012/PGM/1/1.4.4/II/18,2018-05-18,012/PGM/1/1.4.4/II/18
BAP 18-0032,012/PGM/1/1.4.4/II/18,2018-05-18,012/PGM/1/1.4.4/II/18
BAP 18-0033,010/PGM/1/1.5.6/II/18,2018-03-22,010/PGM/1/1.5.6/II/18
BAP 18-0034,003/PGM/1/1.1.8/I/18,2018-03-22,003/PGM/1/1.1.8/I/18
BAP 18-0034,003/PGM/1/1.1.8/I/18,2018-03-22,003/PGM/1/1.1.8/I/18
BAP 18-0035,053/PGM/1/1.12.5/XII/17,2018-04-05,053/PGM/1/1.12.5/XII/17
BAP 18-0035,053/PGM/1/1.12.5/XII/17,2018-04-05,053/PGM/1/1.12.5/XII/17
BAP 18-0035,053/PGM/1/1.12.5/XII/17,2018-04-05,053/PGM/1/1.12.5/XII/17
BAP 18-0038,043/PGM/1/1.12.5/X/117-ADD,2018-04-05,043/PGM/1/1.12.5/X/117-ADD
BAP 18-0039,009/PGM/1/7.26.1/III/18,2018-04-10,009/PGM/1/7.26.1/III/18
BAP 18-0040,054/PGM/1/1.12.5/XII/17,2018-04-10,054/PGM/1/1.12.5/XII/17
BAP 18-0041,038/PGM/1/7.26.1/IX/17,2018-04-17,038/PGM/1/7.26.1/IX/17
BAP 18-0042,021/PGM/1/1.3.4/IV/17,2018-04-19,021/PGM/1/1.3.4/IV/17
BAP 18-0044,039/PGM/1/7.26.1/IX/17,2018-04-24,039/PGM/1/7.26.1/IX/17
BAP 18-0045,010/PGM/1/1.5.6/II/18,2018-04-24,010/PGM/1/1.5.6/II/18
BAP 18-0045,010/PGM/1/1.5.6/II/18,2018-04-24,010/PGM/1/1.5.6/II/18
BAP 18-0045,010/PGM/1/1.5.6/II/18,2018-04-24,010/PGM/1/1.5.6/II/18
BAP 18-0045,010/PGM/1/1.5.6/II/18,2018-04-24,010/PGM/1/1.5.6/II/18
BAP 18-0045,010/PGM/1/1.5.6/II/18,2018-04-24,010/PGM/1/1.5.6/II/18
BAP 18-0047,014/PGM/1/1.3.4/III/18,,014/PGM/1/1.3.4/III/18
BAP 18-0047,014/PGM/1/1.3.4/III/18,,014/PGM/1/1.3.4/III/18
BAP 18-0047,014/PGM/1/1.3.4/III/18,,014/PGM/1/1.3.4/III/18
BAP 18-0048,041/PGM/1/7.4.4/IX/17,2018-05-08,041/PGM/1/7.4.4/IX/17
BAP 18-0049,053/PGM/1/1.12.5/XII/17,2018-05-08,053/PGM/1/1.12.5/XII/17
BAP 18-0049,053/PGM/1/1.12.5/XII/17,2018-05-08,053/PGM/1/1.12.5/XII/17
BAP 18-0049,053/PGM/1/1.12.5/XII/17,2018-05-08,053/PGM/1/1.12.5/XII/17
BAP 18-0050,054/PGM/1/1.12.5/XII/17,2018-05-08,054/PGM/1/1.12.5/XII/17
BAP 18-0051,007/PGM/1/1.3.4/II/18,2018-05-15,007/PGM/1/1.3.4/II/18
BAP 18-0051,007/PGM/1/1.3.4/II/18,2018-05-15,007/PGM/1/1.3.4/II/18
BAP 18-0051,007/PGM/1/1.3.4/II/18,2018-05-15,007/PGM/1/1.3.4/II/18
BAP 18-0052,037/PGM/1/7.26.1/IX/17,2018-05-15,037/PGM/1/7.26.1/IX/17
BAP 18-0056,011/PGM/1/1.12.5/III/18,,011/PGM/1/1.12.5/III/18
BAP 18-0056,011/PGM/1/1.12.5/III/18,,011/PGM/1/1.12.5/III/18
BAP 18-0058,038/PGM/1/7.26.1/IX/17,2018-05-15,038/PGM/1/7.26.1/IX/17
BAP 18-0059,020/PGM/MKT/PROM/IV/18,2018-05-17,020/PGM/MKT/PROM/IV/18
BAP 18-0062,046/PGM/1/1.6.4/XI/17,2017-12-26,046/PGM/1/1.6.4/XI/17
BAP 18-0063,013/PGM/1/1.5.7/IV/18,2018-05-17,013/PGM/1/1.5.7/IV/18
BAP 18-0065,006/PGM/1/1.2.4/II/18,2018-05-18,006/PGM/1/1.2.4/II/18
BAP 18-0066,041/PGM/1/7.4.4/IX/17,2018-05-18,041/PGM/1/7.4.4/IX/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0067,022/PGM/1/1.3.4/IV/17,2018-05-18,022/PGM/1/1.3.4/IV/17
BAP 18-0068,043/PGM/1/1.12.5/X/17,2018-05-22,043/PGM/1/1.12.5/X/17
BAP 18-0069,027/PGM/1/1.27.4/V/18,2018-05-28,027/PGM/1/1.27.4/V/18
BAP 18-0070,015/PGM/1/1.12.5/III/18,2018-05-22,015/PGM/1/1.12.5/III/18
BAP 18-0071,044/PGM/1/1.11.3/X/17,2018-05-28,044/PGM/1/1.11.3/X/17
BAP 18-0072,018/PGM/1/7.26.1/IV/18,2018-05-31,018/PGM/1/7.26.1/IV/18
BAP 18-0073,009/PGM/1/7.26.1/III/18,2018-06-05,009/PGM/1/7.26.1/III/18
BAP 18-0074,012/PGM/1/1.4.4/II/18,2018-06-07,012/PGM/1/1.4.4/II/18
BAP 18-0075,008/PGM/1/7.26.1/II/18,2018-06-07,008/PGM/1/7.26.1/II/18
BAP 18-0075,008/PGM/1/7.26.1/II/18,2018-06-07,008/PGM/1/7.26.1/II/18
BAP 18-0076,053/PGM/1/1.12.5/XII/17,2018-06-07,053/PGM/1/1.12.5/XII/17
BAP 18-0076,053/PGM/1/1.12.5/XII/17,2018-06-07,053/PGM/1/1.12.5/XII/17
BAP 18-0076,053/PGM/1/1.12.5/XII/17,2018-06-07,053/PGM/1/1.12.5/XII/17
BAP 18-0077,054/PGM/1/1.12.5/XII/17,2018-06-07,054/PGM/1/1.12.5/XII/17
BAP 18-0078,026/PGM/1/1.12.5/V/18,2018-07-05,026/PGM/1/1.12.5/V/18
BAP 18-0079,022/PGM/1/1.4.4/V/18,2018-07-10,022/PGM/1/1.4.4/V/18
BAP 18-0080,023/PGM/1/1.4.4/V/18,2018-07-10,023/PGM/1/1.4.4/V/18
BAP 18-0081,020/PGM/MKT/PROM/IV/18,2018-07-10,020/PGM/MKT/PROM/IV/18
BAP 18-0082,033/PGM/1/1.1.8/VI/18,2018-07-13,033/PGM/1/1.1.8/VI/18
BAP 18-0083,054/PGM/1/1.12.5/XII/17,2018-02-08,054/PGM/1/1.12.5/XII/17
BAP 18-0084,054/PGM/1/1.12.5/XII/17,2018-07-17,054/PGM/1/1.12.5/XII/17
BAP 18-0085,029/PGM/1/1.27.1/VI/18,2018-07-17,029/PGM/1/1.27.1/VI/18
BAP 18-0086,009/PGM/1/7.26.1/III/18,2018-07-17,009/PGM/1/7.26.1/III/18
BAP 18-0088,006/PGM/1/1.2.4/II/18,2018-07-19,006/PGM/1/1.2.4/II/18
BAP 18-0089,013/PGM/1/1.5.7/IV/18,2018-07-24,013/PGM/1/1.5.7/IV/18
BAP 18-0091,026/PGM/1/1.12.5/V/18,2018-07-26,026/PGM/1/1.12.5/V/18
BAP 18-0093,019/PGM/1/1.1.4/IV/18,2018-05-03,019/PGM/1/1.1.4/IV/18
BAP 18-0094,019/PGM/1/1.1.4/IV/18,2018-07-31,019/PGM/1/1.1.4/IV/18
BAP 18-0098,027/PGM/1/1.27.4/V/18,2018-08-02,027/PGM/1/1.27.4/V/18
BAP 18-0099,041/PGM/1/7.4.4/IX/17,2018-08-02,041/PGM/1/7.4.4/IX/17
BAP 18-0100,030/PGM/1/1.1.8/VI/18,2018-08-02,030/PGM/1/1.1.8/VI/18
BAP 18-0102,015/PGM/1/1.12.5/III/18,2018-08-07,015/PGM/1/1.12.5/III/18
BAP 18-0103,0367/PGM/1/1.13.4/VII/18,2018-08-02,0367/PGM/1/1.13.4/VII/18
BAP 18-0104,038/PGM/1/7.26.1/IX/17,2018-08-02,038/PGM/1/7.26.1/IX/17
BAP 18-0105,053/PGM/1/1.12.5/XII/17,2018-08-07,053/PGM/1/1.12.5/XII/17
BAP 18-0105,053/PGM/1/1.12.5/XII/17,2018-08-07,053/PGM/1/1.12.5/XII/17
BAP 18-0106,053/PGM/1/1.12.5/XII/17,2018-08-08,053/PGM/1/1.12.5/XII/17
BAP 18-0106,053/PGM/1/1.12.5/XII/17,2018-08-08,053/PGM/1/1.12.5/XII/17
BAP 18-0109,010/PGM/1/1.1.7/VIII/15,2015-11-24,010/PGM/1/1.1.7/VIII/15
BAP 18-0110,010/PGM/1/1.1.7/VIII/15,2016-07-20,010/PGM/1/1.1.7/VIII/15
BAP 18-0111,010/PGM/1/1.1.7/VIII/15,2018-08-07,010/PGM/1/1.1.7/VIII/15
BAP 18-0112,037/PGM/1/7.26.1/IX/17,2018-08-07,037/PGM/1/7.26.1/IX/17
BAP 18-0113,008/PGM/1/7.26.1/II/18,2018-08-07,008/PGM/1/7.26.1/II/18
BAP 18-0115,029/PGM/1/1.27.1/VI/18,2018-08-21,029/PGM/1/1.27.1/VI/18
BAP 18-0116,013/PGM/1/1.5.7/IV/18,2018-08-21,013/PGM/1/1.5.7/IV/18
BAP 18-0118,045/PGM/1/1.12.5/VIII/18,2018-08-21,045/PGM/1/1.12.5/VIII/18
BAP 18-0119,030/PGM/1/1.1.8/VI/18,2018-08-28,030/PGM/1/1.1.8/VI/18
BAP 18-0120,032/PGM/1/7.26.1/VI/18,2018-08-21,032/PGM/1/7.26.1/VI/18
BAP 18-0120,032/PGM/1/7.26.1/VI/18,2018-08-21,032/PGM/1/7.26.1/VI/18
BAP 18-0121,017/PGM/1/7.26.1/III/18,2018-08-21,017/PGM/1/7.26.1/III/18
BAP 18-0122,007/PGM/1/1.3.4/II/18,2018-08-21,007/PGM/1/1.3.4/II/18
BAP 18-0123,034/PGM/1/1.12.5/V/18,2018-08-28,034/PGM/1/1.12.5/V/18
BAP 18-0124,036/PGM/1/7.26.2/VII/18,2018-08-28,036/PGM/1/7.26.2/VII/18
BAP 18-0125,050/PGM/1/1.27.3/VIII/18,2018-09-06,050/PGM/1/1.27.3/VIII/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0127,010/PGM/1/1.5.6/II/18,2018-09-04,010/PGM/1/1.5.6/II/18
BAP 18-0128,006/PGM/1/1.2.4/II/18,2018-08-30,006/PGM/1/1.2.4/II/18
BAP 18-0131,039/PGM/1/7.26.1/IX/17,2018-09-10,039/PGM/1/7.26.1/IX/17
BAP 18-0132,018/PGM/1/7.26.1/IV/18,2018-09-10,018/PGM/1/7.26.1/IV/18
BAP 18-0133,009/PGM/1/7.26.1/III/18,2018-09-10,009/PGM/1/7.26.1/III/18
BAP 18-0134,004/PGM/1/1.1.8/I/18,2018-09-06,004/PGM/1/1.1.8/I/18
BAP 18-0135,025/PGM/1/1.1.7/V/18,2018-09-06,025/PGM/1/1.1.7/V/18
BAP 18-0136,022/PGM/1/1.4.4/V/18,2018-09-12,022/PGM/1/1.4.4/V/18
BAP 18-0137,024/PGM/1.4.4/V/18,2018-09-12,024/PGM/1.4.4/V/18
BAP 18-0137,024/PGM/1.4.4/V/18,2018-09-12,024/PGM/1.4.4/V/18
BAP 18-0138,039/PGM/1/1.3.4/VII/18,2018-09-10,039/PGM/1/1.3.4/VII/18
BAP 18-0139,019/PGM/1/1.1.4/IV/18,2018-09-06,019/PGM/1/1.1.4/IV/18
BAP 18-0140,046/PGM/1/1.12.5/VIII/18,2018-09-12,046/PGM/1/1.12.5/VIII/18
BAP 18-0141,026/PGM/1/1.12.5/V/18,2018-09-13,026/PGM/1/1.12.5/V/18
BAP 18-0142,027/PGM/1/1.27.4/V/18,2018-09-18,027/PGM/1/1.27.4/V/18
BAP 18-0143,042/PGM/1/7.26.1/VIII/18,2018-09-13,042/PGM/1/7.26.1/VIII/18
BAP 18-0144,034/PGM/1/1.12.5/V/18,2018-09-20,034/PGM/1/1.12.5/V/18
BAP 18-0145,031/PGM/1/7.26.1/VI/18,2018-09-20,031/PGM/1/7.26.1/VI/18
BAP 18-0146,052/PGM/1/1.12.5/VIII/18,2018-09-20,052/PGM/1/1.12.5/VIII/18
BAP 18-0147,041/PGM/1/7.4.4/IX/17,2018-09-20,041/PGM/1/7.4.4/IX/17
BAP 18-0148,044/PGM/1/1.11.3/X/17,2018-09-20,044/PGM/1/1.11.3/X/17
BAP 18-0148,044/PGM/1/1.11.3/X/17,2018-09-20,044/PGM/1/1.11.3/X/17
BAP 18-0148,044/PGM/1/1.11.3/X/17,2018-09-20,044/PGM/1/1.11.3/X/17
BAP 18-0150,016/PGM/1/1.12.5/III/18,2018-07-19,016/PGM/1/1.12.5/III/18
BAP 18-0151,016/PGM/1/1.12.5/III/18,2018-09-20,016/PGM/1/1.12.5/III/18
BAP 18-0152,054/PGM/1/1.3.4/IX/18,2018-09-25,054/PGM/1/1.3.4/IX/18
BAP 18-0153,029/PGM/1/1.27.1/VI/18,2018-09-25,029/PGM/1/1.27.1/VI/18
BAP 18-0153,029/PGM/1/1.27.1/VI/18,2018-09-25,029/PGM/1/1.27.1/VI/18
BAP 18-0153,029/PGM/1/1.27.1/VI/18,2018-09-25,029/PGM/1/1.27.1/VI/18
BAP 18-0153,029/PGM/1/1.27.1/VI/18,2018-09-25,029/PGM/1/1.27.1/VI/18
