66,039/MMB/1/1.6.4/IX/16,BAP 18-0046,2017-07-09,6,0.00,5.00,23528100.00,0.00
66,039/MMB/1/1.6.4/IX/16,BAP 18-0046,2018-04-17,0,0.00,15.00,-14229794.85,0.00
66,039/MMB/1/1.6.4/IX/16,BAP 18-0046,2018-04-17,1,0.00,85.00,-80635504.15,-4743264.95
66,039/MMB/1/1.6.4/IX/16,BAP 18-0046,2018-10-13,2,0.00,5.00,-4743264.95,0.00
66,059/SPK/EST/BP1/17,BAP 18-0047,2018-03-15,5,0.00,8.33,37000000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0047,2018-04-18,1,0.00,100.00,-100000.00,0.00
66,012/MMB/1/1.27.4/IV/18,BAP 18-0048,2018-04-04,1,0.00,100.00,5031000.00,0.00
66,046/MMB/1/1.26.1/X/16,BAP 18-0049,2017-06-24,4,0.00,3.00,13452480.00,0.00
66,006/MMB/1/1.26.1/II/18,BAP 18-0050,2018-02-12,1,0.00,100.00,17150000.00,0.00
66,032/MMB/1/1.26.1/IX/16,BAP 18-0051,2018-01-03,7,0.00,3.00,23178990.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0052,2018-02-19,3,8.33,8.33,10200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0052,2018-05-03,1,0.00,100.00,-350000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0053,2018-03-15,5,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0053,2018-05-03,1,0.00,100.00,-100000.00,0.00
66,021/MMB/1/1.26.1/III/17,BAP 18-0054,2018-01-28,6,0.00,3.00,26784000.00,0.00
66,048/MMB/1/1.26.1/XI/16,BAP 18-0055,2018-05-14,5,0.00,3.00,36133920.00,0.00
66,035/MMB/1/1.26.1/XI/15,BAP 18-0056,2016-08-07,6,0.00,3.00,81228170.35,0.00
66,008/MMB/1/1.26.1/II/18,BAP 18-0057,2018-02-26,0,0.00,15.00,199279800.00,0.00
66,008/MMB/1/1.26.1/II/18,BAP 18-0057,2018-02-26,1,32.00,17.00,225850440.00,21256512.00
66,008/MMB/1/1.26.1/II/18,BAP 18-0057,2018-03-26,2,20.00,20.00,265706400.00,13285320.00
66,059/SPK/EST/BP1/17,BAP 18-0059,2018-04-15,6,0.00,8.33,37000000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0059,2018-05-14,1,0.00,100.00,-300000.00,0.00
66,045/MMB/1/1.13.4/VIII/17,BAP 18-0060,2017-12-17,2,0.00,5.00,2975000.00,0.00
66,016/PROM/MKT/V/18,BAP 18-0061,2018-05-07,1,0.00,100.00,23762498.00,0.00
66,009/MMB/1/1.13.4/II/18,BAP 18-0062,2018-02-28,1,0.00,100.00,29000000.00,0.00
66,009/MMB/1/1.13.4/II/18,BAP 18-0064,2018-02-28,1,100.00,95.00,27550000.00,0.00
66,017/MMB/1/1.13.4/V/18,BAP 18-0065,2018-05-15,1,100.00,100.00,9000000.00,0.00
66,005/MMB/1/1.26.1/I/17,BAP 18-0066,2018-01-04,6,0.00,3.00,55692000.00,0.00
66,011/MMB/1/1.12.5/III/18,BAP 18-0067,2018-03-19,1,100.00,90.00,11700000.00,0.00
66,015/MMB/1/1.26.1/V/18,BAP 18-0068,2018-05-02,0,0.00,15.00,265590000.00,0.00
66,019/MMB/SPK/EST/BP2/V/18,BAP 18-0069,2018-05-15,1,100.00,95.00,18167897.85,0.00
66,018/MMB/SPK/EST/BP1/V/18,BAP 18-0070,2018-05-15,1,100.00,95.00,14500410.50,0.00
66,004/MMB/1/1.3.4/I/17,BAP 18-0071,2017-09-12,5,0.00,5.00,41550000.00,0.00
66,004/MMB/1/1.3.4/I/17,BAP 18-0071,2018-10-26,2,0.00,5.00,-7623900.00,0.00
66,014/MMB/1/1.2.4/II/17,BAP 18-0072,2017-07-09,5,0.00,5.00,46310125.00,0.00
66,014/MMB/1/1.2.4/II/17,BAP 18-0072,2018-06-28,1,100.00,100.00,11766000.00,588300.00
66,014/MMB/1/1.2.4/II/17,BAP 18-0072,2018-10-26,2,0.00,5.00,588300.00,0.00
66,050/MMB/1/1.2.4/XI/16,BAP 18-0073,2017-05-31,3,0.00,5.00,109217250.00,0.00
66,004/MMB/1/1.13.4/I/18,BAP 18-0074,2018-06-20,2,0.00,10.00,5800000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0075,2018-05-15,7,0.00,8.33,37000000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0075,2018-07-04,1,0.00,100.00,-100000.00,0.00
66,022/MMB/1/1.13.4/VI/18,BAP 18-0076,2018-06-21,1,100.00,95.00,34200000.00,0.00
66,023/MMB/1/1.26.1/VI/16,BAP 18-0077,2017-10-31,7,0.00,2.00,24768000.00,0.00
66,006/MMB/1/1.26.1/II/16,BAP 18-0078,2017-06-06,7,0.00,2.00,22269703.70,0.00
66,021/MMB/1/1.26.1/VI/18,BAP 18-0079,2018-06-08,0,0.00,15.00,348360000.00,0.00
66,013/MMB/1/1.26.1/IV/18,BAP 18-0081,2018-04-18,0,0.00,15.00,261270000.00,0.00
66,013/MMB/1/1.26.1/IV/18,BAP 18-0082,2018-07-13,1,40.00,25.00,435450000.00,34836000.00
66,014/SPK/EST/BP2/IV/18,BAP 18-0083,2018-04-25,1,100.00,95.00,28500000.00,0.00
66,008/MMB/1/1.26.1/II/18,BAP 18-0084,2018-04-26,3,14.00,14.00,185994480.00,9299724.00
66,008/MMB/1/1.26.1/II/18,BAP 18-0084,2018-05-26,4,29.00,29.00,385274280.00,19263714.00
66,001/MMB/1/1.26.1/I/18,BAP 18-0085,2018-04-08,4,35.00,35.00,228900000.00,11445000.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0086,2018-03-19,4,8.33,8.33,10200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0086,2018-07-31,1,0.00,100.00,-200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0087,2018-04-19,5,8.33,8.33,10200000.00,0.00
