3,107/SBM/1/31.26.1/V/18,Pembangunan 2 unit rumah Type Wisteria (64/Var) Blok Q01/25 dan Q03/05,100.00.00,2018-05-08,Pembangunan 2 unit rumah Type Wisteria (64/Var) Blok Q01/25 dan Q03/05,84567376,56378251,563782509,3,120,2,365,50,50,SARANA BANGUN,2018-05-16,2019-01-16,84567376,SARANA BANGUN,,67
3,108/SBM/1/31.26.1/VI/15,Pembangunan 1 Unit Rumah Type Serrisa (T.84/Var) Blok Q05 No.60 Perumahan CitraGran Cibubur,100.00.00,2015-06-03,Pembangunan 1 Unit Rumah Type Serrisa (T.84/Var) Blok Q05 No.60 Perumahan CitraGran Cibubur,49795502,33197002,331970016,3,120,2,365,100,105,WAHANAPAPAN,2015-06-05,2016-03-05,49795502,WAHANAPAPAN,,67
3,135/SBM/1/31.26.1/VIII/15,Pembangunan 1 Unit Rumah Type Serrisa (T.84/Var) Blok Q05 No. 68 Perumahan CitraGran Cibubur,100.00.00,2015-08-03,Pembangunan 1 Unit Rumah Type Serrisa (T.84/Var) Blok Q05 No. 68 Perumahan CitraGran Cibubur,50116500,33411000,334110000,3,120,2,365,100,105,WAHANAPAPAN,2015-08-05,2016-05-05,50116500,WAHANAPAPAN,,67
3,191/SBM/1/31.26.1/VIII/18,Pembangunan Rumah Type Wisteria (64/Var) Blok Q01 No.23 dan Q03 No.02 (Cluster Clover Garden),100.00.00,2018-08-29,Pembangunan Rumah Type Wisteria (64/Var) Blok Q01 No.23 dan Q03 No.02 (Cluster Clover Garden),85109116,56739411,567394109,3,120,2,365,0,15,SARANA BANGUN,2018-09-03,2019-05-03,85109116,SARANA BANGUN,,67
3,270/SBM/1/31.26.1/X/12,Pembangunan 2 Unit Rumah Type Serissa B (T.84/Var) Blok Q05 No.76 dan 78 Perumahan CitraGran Cibubur,100.00.00,2012-10-31,Pembangunan 2 Unit Rumah Type Serissa B (T.84/Var) Blok Q05 No.76 dan 78 Perumahan CitraGran Cibubur,79128000,52752000,527520000,3,120,2,365,100,105,TRIKARSA,2012-11-05,2013-06-05,79128000,TRIKARSA,,67
3,177/SBM/1/31.26.1/XI/17,Pembangunan 1 unit rumah Type Wisteria (64/109) Blok Q02/05,100.00.00,2017-11-23,Pembangunan 1 unit rumah Type Wisteria (64/109) Blok Q02/05,42283688,28189126,281891255,3,120,2,365,100,100,SARANA BANGUN,2017-11-30,2018-08-30,42283688,SARANA BANGUN,,67
3,176/SBM/1/31.26.1/XI/17,Pembangunan 3 unit rumah Type Wisteria (64/Var) Blok Q02/07A  Q02/07 dan Q02/03,100.00.00,2017-11-23,Pembangunan 3 unit rumah Type Wisteria (64/Var) Blok Q02/07A  Q02/07 dan Q02/03,126851065,84567376,845673764,3,120,2,365,100,100,SARANA BANGUN,2017-11-30,2018-08-30,126851065,SARANA BANGUN,,67
3,320/SBM/1/31.26.1/XII/12,Pembangunan 1 Unit Rumah Type Serissa A (T.84/Var) Blok Q05 No.38 Perumahan CitraGran Cibubur,100.00.00,2012-12-05,Pembangunan 1 Unit Rumah Type Serissa A (T.84/Var) Blok Q05 No.38 Perumahan CitraGran Cibubur,39564000,26376000,263760000,3,120,2,365,100,105,TRIKARSA,2012-12-07,2013-05-07,39564000,TRIKARSA,,67
3,230/SBM/1/31.26.1/XII/15,Perbaikan Checklist Marketing Untuk Rumah Blok Q05/52 Perumahan Citra Gran Cibubur,100.00.00,2015-12-16,Perbaikan Checklist Marketing Untuk Rumah Blok Q05/52 Perumahan Citra Gran Cibubur,0,0,7216494,0,0,0,0,100,100,MUNASIR,2015-12-17,2016-01-06,0,MUNASIR,,67
3,220/SBM/1/31.26.1/XII/15,Perbaikan Rumah Q05 No.11 Perumahan Citra Gran Cibubur,100.00.00,2015-12-03,Perbaikan Rumah Q05 No.11 Perumahan Citra Gran Cibubur,0,0,38461538,5,60,0,0,100,100,PAINI,2015-12-10,2016-01-14,0,PAINI,,67
3,183/SBM/1/31.26.1/XII/17,Pembangunan 1 unit rumah Type Serissa (84/92) Blok Q05 No.08,100.00.00,2017-12-06,Pembangunan 1 unit rumah Type Serissa (84/92) Blok Q05 No.08,54669283,36446189,364461888,3,120,2,365,100,100,WAHANAPAPAN,2017-12-13,2018-09-07,54669283,WAHANAPAPAN,,67
